loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,0
0,0,0.0,camera_2,new_track,0
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_2,new_track,2
0,0,0.0,camera_3,new_track,0
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_3,new_track,3
0,0,0.0,camera_3,new_track,4
2,10,0.333,camera_2,lost_track,1
2,10,0.333,camera_4,new_track,0
10,50,1.667,camera_3,new_track,5
13,65,2.167,camera_1,new_track,1
13,65,2.167,camera_2,new_track,3
15,75,2.5,camera_3,new_track,6
15,75,2.5,camera_3,new_track,7
17,85,2.833,camera_3,lost_track,6
19,95,3.167,camera_3,lost_track,4
20,100,3.333,camera_3,reacquired,4
22,110,3.667,camera_2,lost_track,3
22,110,3.667,camera_3,new_track,8
22,110,3.667,camera_3,lost_track,5
23,115,3.833,camera_3,lost_track,4
24,120,4.0,camera_3,reacquired,4
25,125,4.167,camera_3,lost_track,8
26,130,4.333,camera_3,reacquired,8
28,140,4.667,camera_3,lost_track,8
31,155,5.167,camera_3,lost_track,2
32,160,5.333,camera_2,lost_track,2
32,160,5.333,camera_2,removed,1
36,180,6.0,camera_3,new_track,9
39,195,6.5,camera_3,lost_track,9
40,200,6.667,camera_3,reacquired,8
43,215,7.167,camera_3,lost_track,8
47,235,7.833,camera_3,removed,6
49,245,8.167,camera_3,reacquired,8
52,260,8.667,camera_2,removed,3
52,260,8.667,camera_3,removed,5
55,275,9.167,camera_3,lost_track,8
56,280,9.333,camera_1,lost_track,1
57,285,9.5,camera_2,new_track,4
57,285,9.5,camera_3,lost_track,0
58,290,9.667,camera_1,new_track,2
60,300,10.0,camera_3,reacquired,0
61,305,10.167,camera_3,removed,2
62,310,10.333,camera_2,removed,2
63,315,10.5,camera_3,new_track,10
66,330,11.0,camera_3,reacquired,8
67,335,11.167,camera_3,lost_track,10
69,345,11.5,camera_3,removed,9
74,370,12.333,camera_1,new_track,3
75,375,12.5,camera_1,lost_track,2
75,375,12.5,camera_2,lost_track,4
79,395,13.167,camera_2,new_track,5
79,395,13.167,camera_3,new_track,11
79,395,13.167,camera_3,new_track,12
80,400,13.333,camera_3,lost_track,0
81,405,13.5,camera_3,new_track,13
82,410,13.667,camera_3,lost_track,12
84,420,14.0,camera_2,new_track,6
84,420,14.0,camera_3,reacquired,0
84,420,14.0,camera_3,lost_track,8
86,430,14.333,camera_1,removed,1
86,430,14.333,camera_3,reacquired,10
93,465,15.5,camera_3,new_track,14
94,470,15.667,camera_3,lost_track,11
94,470,15.667,camera_3,lost_track,14
95,475,15.833,camera_3,lost_track,10
96,480,16.0,camera_1,lost_track,0
96,480,16.0,camera_3,reacquired,10
96,480,16.0,camera_3,reacquired,14
97,485,16.167,camera_2,new_track,7
97,485,16.167,camera_3,lost_track,10
100,500,16.667,camera_3,lost_track,0
100,500,16.667,camera_4,lost_track,0
101,505,16.833,camera_3,reacquired,0
102,510,17.0,camera_3,lost_track,0
103,515,17.167,camera_3,new_track,15
105,525,17.5,camera_1,removed,2
105,525,17.5,camera_2,removed,4
106,530,17.667,camera_3,lost_track,15
107,535,17.833,camera_1,new_track,4
107,535,17.833,camera_2,new_track,8
107,535,17.833,camera_3,new_track,16
109,545,18.167,camera_1,reacquired,0
110,550,18.333,camera_3,lost_track,16
112,560,18.667,camera_3,removed,12
114,570,19.0,camera_3,removed,8
116,580,19.333,camera_1,new_track,5
118,590,19.667,camera_3,reacquired,11
121,605,20.167,camera_3,lost_track,4
122,610,20.333,camera_1,lost_track,5
124,620,20.667,camera_1,new_track,6
124,620,20.667,camera_3,new_track,17
127,635,21.167,camera_3,removed,10
128,640,21.333,camera_1,reacquired,5
128,640,21.333,camera_2,new_track,9
128,640,21.333,camera_3,lost_track,17
129,645,21.5,camera_1,new_track,7
129,645,21.5,camera_2,lost_track,7
129,645,21.5,camera_3,lost_track,11
130,650,21.667,camera_2,new_track,10
130,650,21.667,camera_4,removed,0
132,660,22.0,camera_1,lost_track,4
132,660,22.0,camera_3,removed,0
132,660,22.0,camera_5,new_track,0
134,670,22.333,camera_1,lost_track,7
134,670,22.333,camera_3,new_track,18
134,670,22.333,camera_3,lost_track,7
134,670,22.333,camera_3,lost_track,14
135,675,22.5,camera_3,reacquired,7
135,675,22.5,camera_3,reacquired,14
135,675,22.5,camera_3,lost_track,3
136,680,22.667,camera_1,lost_track,6
136,680,22.667,camera_3,new_track,19
136,680,22.667,camera_3,removed,15
137,685,22.833,camera_2,lost_track,6
138,690,23.0,camera_3,lost_track,18
138,690,23.0,camera_4,new_track,1
140,700,23.333,camera_3,removed,16
141,705,23.5,camera_1,reacquired,7
144,720,24.0,camera_2,lost_track,10
145,725,24.167,camera_1,lost_track,7
145,725,24.167,camera_3,lost_track,13
148,740,24.667,camera_1,reacquired,6
149,745,24.833,camera_3,reacquired,3
150,750,25.0,camera_1,lost_track,5
150,750,25.0,camera_2,new_track,11
150,750,25.0,camera_3,lost_track,19
151,755,25.167,camera_3,removed,4
152,760,25.333,camera_3,lost_track,7
152,760,25.333,camera_5,new_track,1
153,765,25.5,camera_2,lost_track,11
154,770,25.667,camera_1,reacquired,7
155,775,25.833,camera_5,new_track,2
156,780,26.0,camera_1,lost_track,0
156,780,26.0,camera_3,reacquired,7
156,780,26.0,camera_3,lost_track,14
156,780,26.0,camera_5,lost_track,2
157,785,26.167,camera_2,reacquired,11
158,790,26.333,camera_2,lost_track,9
158,790,26.333,camera_2,lost_track,11
158,790,26.333,camera_3,removed,17
159,795,26.5,camera_2,removed,7
159,795,26.5,camera_3,lost_track,3
159,795,26.5,camera_3,removed,11
160,800,26.667,camera_2,reacquired,11
161,805,26.833,camera_2,lost_track,8
161,805,26.833,camera_2,lost_track,11
162,810,27.0,camera_1,reacquired,4
162,810,27.0,camera_2,reacquired,8
162,810,27.0,camera_5,new_track,3
163,815,27.167,camera_1,lost_track,6
164,820,27.333,camera_1,reacquired,6
164,820,27.333,camera_1,lost_track,4
164,820,27.333,camera_2,new_track,12
165,825,27.5,camera_1,new_track,8
165,825,27.5,camera_2,lost_track,12
165,825,27.5,camera_5,new_track,4
166,830,27.667,camera_2,lost_track,8
167,835,27.833,camera_1,lost_track,8
167,835,27.833,camera_2,removed,6
167,835,27.833,camera_5,lost_track,1
167,835,27.833,camera_5,lost_track,4
168,840,28.0,camera_3,removed,18
168,840,28.0,camera_5,new_track,5
168,840,28.0,camera_5,reacquired,1
169,845,28.167,camera_5,new_track,6
170,850,28.333,camera_1,reacquired,4
170,850,28.333,camera_1,lost_track,6
170,850,28.333,camera_3,new_track,20
170,850,28.333,camera_3,lost_track,1
171,855,28.5,camera_2,reacquired,8
171,855,28.5,camera_2,lost_track,0
171,855,28.5,camera_5,reacquired,4
171,855,28.5,camera_5,lost_track,1
172,860,28.667,camera_1,lost_track,7
172,860,28.667,camera_2,lost_track,8
172,860,28.667,camera_5,new_track,7
173,865,28.833,camera_5,lost_track,4
173,865,28.833,camera_5,lost_track,7
174,870,29.0,camera_2,removed,10
175,875,29.167,camera_3,removed,13
175,875,29.167,camera_5,reacquired,4
176,880,29.333,camera_1,reacquired,5
177,885,29.5,camera_1,lost_track,4
179,895,29.833,camera_1,lost_track,5
179,895,29.833,camera_5,new_track,8
179,895,29.833,camera_5,lost_track,3
180,900,30.0,camera_3,removed,19
180,900,30.0,camera_5,lost_track,4
182,910,30.333,camera_2,new_track,13
182,910,30.333,camera_5,reacquired,4
183,915,30.5,camera_1,reacquired,4
184,920,30.667,camera_5,lost_track,0
185,925,30.833,camera_1,lost_track,4
186,930,31.0,camera_1,removed,0
186,930,31.0,camera_3,removed,14
186,930,31.0,camera_5,lost_track,6
186,930,31.0,camera_5,removed,2
187,935,31.167,camera_6,new_track,0
188,940,31.333,camera_2,lost_track,5
188,940,31.333,camera_2,removed,9
189,945,31.5,camera_3,removed,3
191,955,31.833,camera_2,removed,11
191,955,31.833,camera_5,new_track,9
192,960,32.0,camera_4,new_track,2
195,975,32.5,camera_2,removed,12
195,975,32.5,camera_4,lost_track,2
195,975,32.5,camera_6,new_track,1
196,980,32.667,camera_1,lost_track,3
196,980,32.667,camera_5,lost_track,4
196,980,32.667,camera_6,new_track,2
197,985,32.833,camera_1,removed,8
199,995,33.167,camera_2,lost_track,13
199,995,33.167,camera_6,new_track,3
200,1000,33.333,camera_1,removed,6
200,1000,33.333,camera_3,removed,1
200,1000,33.333,camera_5,new_track,10
201,1005,33.5,camera_2,removed,0
201,1005,33.5,camera_5,new_track,11
201,1005,33.5,camera_5,removed,1
202,1010,33.667,camera_1,removed,7
202,1010,33.667,camera_2,removed,8
202,1010,33.667,camera_6,lost_track,3
203,1015,33.833,camera_5,lost_track,9
203,1015,33.833,camera_5,removed,7
204,1020,34.0,camera_3,lost_track,20
204,1020,34.0,camera_4,new_track,3
204,1020,34.0,camera_5,lost_track,11
204,1020,34.0,camera_6,lost_track,0
204,1020,34.0,camera_7,new_track,0
205,1025,34.167,camera_5,reacquired,11
206,1030,34.333,camera_5,lost_track,11
206,1030,34.333,camera_6,new_track,4
207,1035,34.5,camera_5,new_track,12
207,1035,34.5,camera_5,reacquired,11
208,1040,34.667,camera_5,lost_track,8
208,1040,34.667,camera_6,lost_track,1
209,1045,34.833,camera_1,removed,5
209,1045,34.833,camera_5,new_track,13
209,1045,34.833,camera_5,removed,3
210,1050,35.0,camera_5,lost_track,5
210,1050,35.0,camera_5,lost_track,11
211,1055,35.167,camera_5,new_track,14
211,1055,35.167,camera_5,reacquired,5
211,1055,35.167,camera_5,reacquired,9
211,1055,35.167,camera_5,lost_track,13
211,1055,35.167,camera_6,new_track,5
211,1055,35.167,camera_6,reacquired,3
211,1055,35.167,camera_7,new_track,1
212,1060,35.333,camera_4,lost_track,1
212,1060,35.333,camera_5,lost_track,9
212,1060,35.333,camera_5,lost_track,12
212,1060,35.333,camera_6,lost_track,3
213,1065,35.5,camera_7,lost_track,1
214,1070,35.667,camera_5,removed,0
214,1070,35.667,camera_6,lost_track,5
214,1070,35.667,camera_7,new_track,2
215,1075,35.833,camera_1,removed,4
215,1075,35.833,camera_5,reacquired,9
215,1075,35.833,camera_5,lost_track,5
216,1080,36.0,camera_5,removed,6
217,1085,36.167,camera_5,new_track,15
217,1085,36.167,camera_5,new_track,16
218,1090,36.333,camera_2,removed,5
218,1090,36.333,camera_5,lost_track,9
218,1090,36.333,camera_6,lost_track,4
218,1090,36.333,camera_7,reacquired,1
219,1095,36.5,camera_5,lost_track,16
220,1100,36.667,camera_5,lost_track,15
221,1105,36.833,camera_5,new_track,17
221,1105,36.833,camera_6,lost_track,2
225,1125,37.5,camera_4,removed,2
226,1130,37.667,camera_1,removed,3
226,1130,37.667,camera_4,lost_track,3
226,1130,37.667,camera_5,removed,4
227,1135,37.833,camera_7,lost_track,2
228,1140,38.0,camera_7,reacquired,2
229,1145,38.167,camera_2,removed,13
230,1150,38.333,camera_5,new_track,18
232,1160,38.667,camera_5,lost_track,10
233,1165,38.833,camera_5,new_track,19
233,1165,38.833,camera_5,lost_track,18
234,1170,39.0,camera_3,removed,20
234,1170,39.0,camera_5,reacquired,10
234,1170,39.0,camera_6,removed,0
235,1175,39.167,camera_7,lost_track,0
238,1190,39.667,camera_5,new_track,20
238,1190,39.667,camera_5,removed,8
238,1190,39.667,camera_6,removed,1
239,1195,39.833,camera_5,lost_track,19
240,1200,40.0,camera_5,removed,11
241,1205,40.167,camera_5,removed,13
241,1205,40.167,camera_7,new_track,3
242,1210,40.333,camera_4,removed,1
242,1210,40.333,camera_5,new_track,21
242,1210,40.333,camera_5,reacquired,19
242,1210,40.333,camera_5,removed,12
242,1210,40.333,camera_6,removed,3
242,1210,40.333,camera_7,new_track,4
242,1210,40.333,camera_7,lost_track,2
244,1220,40.667,camera_6,removed,5
245,1225,40.833,camera_5,removed,5
246,1230,41.0,camera_5,lost_track,19
247,1235,41.167,camera_5,lost_track,21
