loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2725.7,7,7,0,19,0,7,0,0,0,3,4,8,4,0,0,0,3,4,8,4,0,0,0,0,0,0,0,0,0,0
50,8.33,2723.5,7,6,1,19,1,6,3,0,0,3,5,11,5,0,0,0,2,4,10,3,0,0,0,0,0,0,0,0,0,0
100,16.67,2724.8,8,7,1,25,1,7,10,0,0,4,7,13,6,2,1,0,3,5,10,4,2,1,0,0,0,0,0,0,0,0
150,25.0,2725.6,9,7,2,17,2,7,2,0,0,4,8,15,6,2,3,1,2,2,9,3,0,0,1,0,0,0,0,0,2,0
200,33.33,2723.2,10,7,3,20,3,7,2,0,0,5,9,20,7,2,3,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
250,41.67,2725.6,10,6,4,20,4,6,4,0,0,5,9,22,7,2,3,1,2,3,12,2,0,0,1,0,0,0,0,0,0,0
300,50.0,2725.8,10,6,4,19,4,6,2,0,0,5,9,23,7,2,3,1,2,3,11,2,0,0,1,0,0,0,0,0,0,0
350,58.33,2725.9,10,6,4,17,4,6,0,0,0,5,9,24,7,2,3,1,2,3,9,2,0,0,1,0,0,0,0,0,0,0
400,66.67,2726.2,11,7,4,20,4,7,4,0,0,6,9,26,7,2,3,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
450,75.0,2726.4,14,9,5,28,5,9,12,0,0,9,10,35,7,3,3,1,5,3,16,2,1,0,1,0,0,0,0,0,0,0
