loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,0
0,0,0.0,camera_2,new_track,0
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_3,new_track,0
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_7,new_track,0
0,0,0.0,camera_7,new_track,1
0,0,0.0,camera_7,new_track,2
3,15,0.5,camera_3,new_track,3
4,20,0.667,camera_3,lost_track,1
5,25,0.833,camera_2,new_track,2
5,25,0.833,camera_3,reacquired,1
9,45,1.5,camera_1,lost_track,0
9,45,1.5,camera_3,new_track,4
11,55,1.833,camera_2,lost_track,1
12,60,2.0,camera_2,reacquired,1
14,70,2.333,camera_2,lost_track,1
15,75,2.5,camera_3,lost_track,4
16,80,2.667,camera_3,new_track,5
16,80,2.667,camera_3,lost_track,3
17,85,2.833,camera_3,new_track,6
19,95,3.167,camera_3,reacquired,3
20,100,3.333,camera_2,reacquired,1
20,100,3.333,camera_2,lost_track,0
20,100,3.333,camera_3,new_track,7
21,105,3.5,camera_3,reacquired,4
21,105,3.5,camera_3,lost_track,3
22,110,3.667,camera_2,lost_track,1
22,110,3.667,camera_3,reacquired,3
24,120,4.0,camera_3,new_track,8
24,120,4.0,camera_3,lost_track,4
25,125,4.167,camera_1,new_track,1
25,125,4.167,camera_3,lost_track,5
25,125,4.167,camera_3,lost_track,7
33,165,5.5,camera_1,new_track,2
33,165,5.5,camera_1,new_track,3
35,175,5.833,camera_1,new_track,4
35,175,5.833,camera_1,lost_track,2
36,180,6.0,camera_2,new_track,3
39,195,6.5,camera_1,removed,0
43,215,7.167,camera_1,new_track,5
43,215,7.167,camera_3,new_track,9
45,225,7.5,camera_1,lost_track,1
46,230,7.667,camera_1,lost_track,3
50,250,8.333,camera_2,removed,0
52,260,8.667,camera_2,removed,1
53,265,8.833,camera_1,reacquired,1
54,270,9.0,camera_3,removed,4
55,275,9.167,camera_3,removed,5
55,275,9.167,camera_3,removed,7
57,285,9.5,camera_7,new_track,3
59,295,9.833,camera_7,lost_track,1
63,315,10.5,camera_1,lost_track,1
65,325,10.833,camera_1,removed,2
67,335,11.167,camera_2,new_track,4
68,340,11.333,camera_1,new_track,6
69,345,11.5,camera_1,reacquired,3
70,350,11.667,camera_3,lost_track,8
71,355,11.833,camera_3,new_track,10
72,360,12.0,camera_3,lost_track,2
73,365,12.167,camera_1,new_track,7
75,375,12.5,camera_6,new_track,0
75,375,12.5,camera_7,lost_track,3
77,385,12.833,camera_1,lost_track,4
77,385,12.833,camera_3,lost_track,10
77,385,12.833,camera_6,new_track,1
79,395,13.167,camera_1,reacquired,4
80,400,13.333,camera_6,lost_track,1
81,405,13.5,camera_7,reacquired,3
81,405,13.5,camera_7,lost_track,0
82,410,13.667,camera_6,new_track,2
82,410,13.667,camera_7,lost_track,3
84,420,14.0,camera_6,new_track,3
86,430,14.333,camera_1,lost_track,4
86,430,14.333,camera_3,reacquired,10
89,445,14.833,camera_1,lost_track,5
89,445,14.833,camera_7,removed,1
91,455,15.167,camera_1,reacquired,5
91,455,15.167,camera_7,lost_track,2
92,460,15.333,camera_1,reacquired,4
92,460,15.333,camera_1,lost_track,5
92,460,15.333,camera_3,lost_track,3
92,460,15.333,camera_6,lost_track,3
93,465,15.5,camera_1,new_track,8
93,465,15.5,camera_1,removed,1
94,470,15.667,camera_6,lost_track,0
94,470,15.667,camera_7,reacquired,2
95,475,15.833,camera_3,reacquired,3
96,480,16.0,camera_3,reacquired,8
96,480,16.0,camera_6,lost_track,2
97,485,16.167,camera_1,lost_track,8
100,500,16.667,camera_1,lost_track,3
100,500,16.667,camera_1,lost_track,4
100,500,16.667,camera_2,new_track,5
100,500,16.667,camera_3,lost_track,8
101,505,16.833,camera_3,reacquired,8
101,505,16.833,camera_5,new_track,0
102,510,17.0,camera_3,removed,2
107,535,17.833,camera_5,new_track,1
110,550,18.333,camera_1,reacquired,8
110,550,18.333,camera_6,removed,1
111,555,18.5,camera_5,lost_track,0
111,555,18.5,camera_7,removed,0
112,560,18.667,camera_2,new_track,6
112,560,18.667,camera_7,removed,3
113,565,18.833,camera_1,new_track,9
113,565,18.833,camera_2,lost_track,2
114,570,19.0,camera_2,new_track,7
114,570,19.0,camera_3,lost_track,3
116,580,19.333,camera_2,new_track,8
116,580,19.333,camera_3,reacquired,3
116,580,19.333,camera_3,lost_track,8
118,590,19.667,camera_5,lost_track,1
119,595,19.833,camera_2,lost_track,4
119,595,19.833,camera_3,new_track,11
119,595,19.833,camera_3,lost_track,3
120,600,20.0,camera_1,lost_track,6
122,610,20.333,camera_1,removed,5
122,610,20.333,camera_6,removed,3
123,615,20.5,camera_3,reacquired,3
124,620,20.667,camera_1,new_track,10
124,620,20.667,camera_1,reacquired,6
124,620,20.667,camera_6,removed,0
125,625,20.833,camera_1,lost_track,8
125,625,20.833,camera_3,new_track,12
125,625,20.833,camera_7,lost_track,2
126,630,21.0,camera_6,new_track,4
126,630,21.0,camera_6,removed,2
127,635,21.167,camera_2,reacquired,4
127,635,21.167,camera_3,new_track,13
127,635,21.167,camera_6,new_track,5
128,640,21.333,camera_3,lost_track,11
129,645,21.5,camera_3,new_track,14
129,645,21.5,camera_3,lost_track,10
129,645,21.5,camera_6,lost_track,5
130,650,21.667,camera_1,removed,3
130,650,21.667,camera_1,removed,4
132,660,22.0,camera_3,lost_track,14
133,665,22.167,camera_3,reacquired,14
135,675,22.5,camera_3,reacquired,11
136,680,22.667,camera_3,new_track,15
138,690,23.0,camera_3,lost_track,15
139,695,23.167,camera_1,new_track,11
139,695,23.167,camera_3,reacquired,15
139,695,23.167,camera_6,lost_track,4
140,700,23.333,camera_3,lost_track,13
141,705,23.5,camera_2,lost_track,4
141,705,23.5,camera_5,removed,0
143,715,23.833,camera_2,removed,2
146,730,24.333,camera_3,removed,8
146,730,24.333,camera_5,new_track,2
148,740,24.667,camera_3,new_track,16
148,740,24.667,camera_5,removed,1
149,745,24.833,camera_3,lost_track,11
150,750,25.0,camera_1,lost_track,7
150,750,25.0,camera_3,lost_track,16
151,755,25.167,camera_1,reacquired,7
151,755,25.167,camera_3,reacquired,11
151,755,25.167,camera_3,lost_track,14
152,760,25.333,camera_1,lost_track,10
152,760,25.333,camera_3,reacquired,16
153,765,25.5,camera_1,lost_track,7
154,770,25.667,camera_1,new_track,12
154,770,25.667,camera_2,new_track,9
155,775,25.833,camera_1,removed,8
155,775,25.833,camera_5,lost_track,2
155,775,25.833,camera_7,removed,2
158,790,26.333,camera_1,reacquired,7
159,795,26.5,camera_3,removed,10
159,795,26.5,camera_6,removed,5
160,800,26.667,camera_3,lost_track,15
161,805,26.833,camera_3,reacquired,14
162,810,27.0,camera_1,lost_track,7
163,815,27.167,camera_1,reacquired,7
163,815,27.167,camera_2,new_track,10
163,815,27.167,camera_3,reacquired,15
163,815,27.167,camera_3,lost_track,11
164,820,27.333,camera_2,lost_track,10
167,835,27.833,camera_1,lost_track,12
167,835,27.833,camera_3,lost_track,16
168,840,28.0,camera_1,reacquired,12
168,840,28.0,camera_3,new_track,17
168,840,28.0,camera_3,lost_track,15
169,845,28.167,camera_3,new_track,18
169,845,28.167,camera_3,lost_track,1
169,845,28.167,camera_6,removed,4
170,850,28.333,camera_2,new_track,11
170,850,28.333,camera_2,lost_track,8
170,850,28.333,camera_3,reacquired,16
170,850,28.333,camera_3,removed,13
171,855,28.5,camera_1,new_track,13
171,855,28.5,camera_2,removed,4
171,855,28.5,camera_3,reacquired,1
171,855,28.5,camera_3,lost_track,9
171,855,28.5,camera_3,lost_track,18
173,865,28.833,camera_1,lost_track,11
173,865,28.833,camera_3,reacquired,9
173,865,28.833,camera_3,reacquired,15
174,870,29.0,camera_3,lost_track,0
176,880,29.333,camera_1,reacquired,11
176,880,29.333,camera_2,lost_track,3
176,880,29.333,camera_3,lost_track,16
177,885,29.5,camera_3,reacquired,16
178,890,29.667,camera_2,lost_track,11
179,895,29.833,camera_1,lost_track,12
179,895,29.833,camera_3,reacquired,18
180,900,30.0,camera_1,reacquired,12
180,900,30.0,camera_3,lost_track,1
180,900,30.0,camera_3,lost_track,15
181,905,30.167,camera_3,reacquired,1
181,905,30.167,camera_3,lost_track,18
182,910,30.333,camera_1,removed,10
182,910,30.333,camera_3,reacquired,18
182,910,30.333,camera_3,lost_track,6
183,915,30.5,camera_1,lost_track,9
183,915,30.5,camera_2,new_track,12
183,915,30.5,camera_3,lost_track,9
184,920,30.667,camera_1,reacquired,9
184,920,30.667,camera_3,new_track,19
184,920,30.667,camera_3,lost_track,1
185,925,30.833,camera_2,reacquired,10
185,925,30.833,camera_5,removed,2
186,930,31.0,camera_1,new_track,14
186,930,31.0,camera_1,lost_track,6
186,930,31.0,camera_2,lost_track,7
186,930,31.0,camera_3,new_track,20
188,940,31.333,camera_3,reacquired,15
189,945,31.5,camera_1,lost_track,11
191,955,31.833,camera_3,lost_track,16
192,960,32.0,camera_3,reacquired,0
192,960,32.0,camera_3,lost_track,20
193,965,32.167,camera_1,new_track,15
193,965,32.167,camera_3,removed,11
195,975,32.5,camera_3,new_track,21
200,1000,33.333,camera_2,removed,8
200,1000,33.333,camera_3,lost_track,3
206,1030,34.333,camera_2,removed,3
208,1040,34.667,camera_2,removed,11
209,1045,34.833,camera_1,lost_track,15
212,1060,35.333,camera_1,reacquired,15
212,1060,35.333,camera_3,removed,6
213,1065,35.5,camera_3,removed,9
214,1070,35.667,camera_3,removed,1
216,1080,36.0,camera_1,removed,6
216,1080,36.0,camera_2,removed,7
219,1095,36.5,camera_1,removed,11
220,1100,36.667,camera_3,new_track,22
221,1105,36.833,camera_3,removed,16
222,1110,37.0,camera_1,lost_track,7
222,1110,37.0,camera_3,removed,20
223,1115,37.167,camera_1,lost_track,12
224,1120,37.333,camera_1,reacquired,12
226,1130,37.667,camera_3,lost_track,21
227,1135,37.833,camera_1,reacquired,7
229,1145,38.167,camera_2,new_track,13
229,1145,38.167,camera_3,reacquired,21
230,1150,38.333,camera_3,removed,3
233,1165,38.833,camera_3,lost_track,22
234,1170,39.0,camera_1,lost_track,15
237,1185,39.5,camera_1,new_track,16
237,1185,39.5,camera_3,reacquired,22
239,1195,39.833,camera_1,lost_track,7
239,1195,39.833,camera_3,lost_track,0
240,1200,40.0,camera_1,reacquired,7
240,1200,40.0,camera_1,lost_track,16
241,1205,40.167,camera_1,reacquired,16
243,1215,40.5,camera_1,new_track,17
244,1220,40.667,camera_1,lost_track,7
245,1225,40.833,camera_1,lost_track,12
247,1235,41.167,camera_1,reacquired,7
247,1235,41.167,camera_1,lost_track,13
249,1245,41.5,camera_1,lost_track,9
249,1245,41.5,camera_3,new_track,23
250,1250,41.667,camera_1,new_track,18
250,1250,41.667,camera_1,reacquired,9
251,1255,41.833,camera_3,lost_track,23
264,1320,44.0,camera_1,removed,15
269,1345,44.833,camera_3,removed,0
275,1375,45.833,camera_1,removed,12
277,1385,46.167,camera_1,removed,13
281,1405,46.833,camera_3,removed,23
289,1445,48.167,camera_3,lost_track,12
291,1455,48.5,camera_1,lost_track,18
291,1455,48.5,camera_3,reacquired,12
294,1470,49.0,camera_1,new_track,19
297,1485,49.5,camera_1,lost_track,19
299,1495,49.833,camera_1,reacquired,19
303,1515,50.5,camera_2,lost_track,13
304,1520,50.667,camera_1,lost_track,19
306,1530,51.0,camera_1,reacquired,19
306,1530,51.0,camera_2,lost_track,5
307,1535,51.167,camera_3,new_track,24
308,1540,51.333,camera_1,lost_track,9
308,1540,51.333,camera_3,new_track,25
309,1545,51.5,camera_1,lost_track,19
311,1555,51.833,camera_1,reacquired,9
313,1565,52.167,camera_1,reacquired,19
315,1575,52.5,camera_1,new_track,20
316,1580,52.667,camera_1,lost_track,17
316,1580,52.667,camera_1,lost_track,19
316,1580,52.667,camera_2,reacquired,5
317,1585,52.833,camera_1,reacquired,19
319,1595,53.167,camera_1,lost_track,20
321,1605,53.5,camera_1,removed,18
