clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2520,2521,84.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2520,2521,84.0,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2520,2521,84.0,1,1037.0 245.0 1080.0 492.0,1,0,0.8551,0.8551,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2521,2522,84.033,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2521,2522,84.033,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2521,2522,84.033,1,1032.0 247.0 1080.0 493.0,1,0,0.9275,0.9275,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2522,2523,84.067,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2522,2523,84.067,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2522,2523,84.067,1,1032.0 246.0 1080.0 494.0,1,0,0.921,0.921,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2523,2524,84.1,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2523,2524,84.1,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2523,2524,84.1,1,1031.0 243.0 1080.0 494.0,1,0,0.8921,0.8921,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2524,2525,84.133,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2524,2525,84.133,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2524,2525,84.133,1,1030.0 230.0 1080.0 495.0,1,0,0.832,0.832,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2525,2526,84.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2525,2526,84.167,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2525,2526,84.167,1,1031.0 228.0 1080.0 495.0,1,0,0.824,0.824,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2526,2527,84.2,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2526,2527,84.2,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2526,2527,84.2,1,1032.0 225.0 1080.0 495.0,1,0,0.8496,0.8496,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2527,2528,84.233,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2527,2528,84.233,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2527,2528,84.233,1,1033.0 224.0 1080.0 494.0,1,0,0.8185,0.8185,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2528,2529,84.267,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2528,2529,84.267,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2528,2529,84.267,1,1034.0 219.0 1080.0 494.0,1,0,0.8062,0.8062,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2529,2530,84.3,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2529,2530,84.3,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2529,2530,84.3,1,1033.0 218.0 1080.0 494.0,1,0,0.8309,0.8309,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2530,2531,84.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2530,2531,84.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2530,2531,84.333,1,1032.0 217.0 1080.0 494.0,1,0,0.8593,0.8593,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2531,2532,84.367,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2531,2532,84.367,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2531,2532,84.367,1,1026.0 214.0 1080.0 495.0,1,0,0.9328,0.9328,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2532,2533,84.4,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2532,2533,84.4,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_3,2532,2533,84.4,1,1022.0 213.0 1080.0 494.0,1,0,0.9296,0.9296,1,1,1,0,0,,,1,1,1,1,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_1,2533,2534,84.433,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L3S-seq_025-c1+c2+c3-7-002520,1,camera_2,2533,2534,84.433,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
