loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,556.4,9,9,0,9,0,9,0,0,0,1,2,3,0,0,0,3,1,2,3,0,0,0,3,0,0,0,0,0,0,0
50,8.33,584.1,21,19,2,19,2,19,5,0,0,5,4,9,0,0,0,3,4,3,9,0,0,0,3,0,0,0,0,0,0,0
100,16.67,584.3,31,24,7,24,7,24,11,0,0,7,6,10,0,0,4,4,5,4,8,0,0,4,3,0,0,0,0,0,0,0
150,25.0,584.9,40,24,16,26,16,24,7,0,0,10,8,14,0,3,6,4,6,6,10,0,1,2,1,0,0,0,0,0,0,0
200,33.33,585.1,49,26,23,28,23,26,8,0,0,14,12,17,0,3,6,4,8,8,12,0,0,0,0,0,0,0,0,0,0,0
250,41.67,585.4,55,24,31,25,31,24,2,0,0,17,13,19,0,3,6,4,9,6,10,0,0,0,0,0,0,0,0,0,0,0
300,50.0,585.4,56,22,34,23,34,22,0,0,0,18,13,19,0,3,6,4,9,6,8,0,0,0,0,0,0,0,0,0,0,0
350,58.33,585.4,63,26,37,27,37,26,5,0,0,21,13,23,0,3,6,4,10,5,12,0,0,0,0,0,0,0,0,0,0,0
400,66.67,585.5,64,23,41,24,41,23,2,0,0,21,13,24,0,3,6,4,7,5,12,0,0,0,0,0,0,0,0,0,0,0
450,75.0,585.5,70,28,42,29,42,28,7,0,0,24,14,26,0,3,6,4,9,6,14,0,0,0,0,0,0,0,0,0,0,0
500,83.33,585.6,74,29,45,29,45,29,4,0,0,26,14,28,0,3,6,4,10,5,14,0,0,0,0,0,0,0,0,0,0,0
550,91.67,585.6,74,26,48,26,48,26,1,0,0,26,14,28,0,3,6,4,9,4,13,0,0,0,0,0,0,0,0,0,0,0
600,100.0,585.7,76,28,48,28,48,28,2,0,0,27,15,28,0,3,6,4,10,5,13,0,0,0,0,0,0,0,0,0,0,0
650,108.33,585.7,80,29,45,29,45,29,3,0,0,28,16,30,0,3,6,4,9,6,14,0,0,0,0,0,0,0,0,0,0,0
700,116.67,585.7,83,29,40,29,40,29,5,0,0,29,17,31,0,3,6,4,9,6,14,0,0,0,0,0,0,0,0,0,0,0
750,125.0,585.7,85,26,39,26,39,26,2,0,0,30,17,32,0,3,6,4,8,6,12,0,0,0,0,0,0,0,0,0,0,0
800,133.33,585.8,85,23,32,23,32,23,0,0,0,30,17,32,0,3,6,4,6,6,11,0,0,0,0,0,0,0,0,0,0,0
850,141.67,586.0,88,26,29,26,29,26,2,0,0,32,17,33,0,3,6,4,8,6,12,0,0,0,0,0,0,0,0,0,0,0
900,150.0,586.0,91,24,33,24,33,24,1,0,0,32,18,35,0,3,6,4,6,6,12,0,0,0,0,0,0,0,0,0,0,0
950,158.33,586.0,96,22,33,22,33,22,0,0,0,34,18,38,0,3,6,4,5,6,11,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,586.0,97,23,32,23,32,23,1,0,0,35,18,38,0,3,6,4,6,6,11,0,0,0,0,0,0,0,0,0,0,0
1050,175.0,586.0,102,27,30,27,30,27,2,0,0,38,20,38,0,3,6,4,9,8,10,0,0,0,0,0,0,0,0,0,0,0
1100,183.33,586.0,104,25,32,25,32,25,1,0,0,40,20,38,0,3,6,4,9,7,9,0,0,0,0,0,0,0,0,0,0,0
1150,191.67,586.0,106,25,33,25,33,25,1,0,0,41,21,38,0,3,6,4,9,7,9,0,0,0,0,0,0,0,0,0,0,0
1200,200.0,586.0,110,27,34,27,34,27,3,0,0,44,21,39,0,3,6,4,10,7,10,0,0,0,0,0,0,0,0,0,0,0
1250,208.33,586.1,114,29,32,29,32,29,2,0,0,47,21,40,0,3,6,4,12,6,11,0,0,0,0,0,0,0,0,0,0,0
