clip_id,stride,camera_id,video_fid,gt_frame,t_sec,gt_present,gt_box,matched,track_id,iou,iou_best,chef_id,n_tracks,n_gt,n_ghost,n_coasting,other_gt_ids,others_same_chef,chef_ids_on_frame,in_B,is_continuity,is_majority,is_exclusive
L2-seq_020-c1-12-007830,1,camera_1,7830,7831,261.0,1,367.0 0.0 426.0 100.0,1,0,0.9446,0.9446,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7831,7832,261.033,1,367.0 0.0 442.0 100.0,1,0,0.9483,0.9483,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7832,7833,261.067,1,368.0 0.0 457.0 100.0,1,0,0.9539,0.9539,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7833,7834,261.1,1,369.0 0.0 470.0 100.0,1,0,0.9566,0.9566,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7834,7835,261.133,1,369.0 0.0 473.0 100.0,1,0,0.9579,0.9579,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7835,7836,261.167,1,371.0 0.0 473.0 100.0,1,0,0.9567,0.9567,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7836,7837,261.2,1,374.0 0.0 475.0 100.0,1,0,0.9347,0.9347,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7837,7838,261.233,1,374.0 0.0 475.0 100.0,1,0,0.9206,0.9206,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7838,7839,261.267,1,374.0 0.0 476.0 100.0,1,0,0.9298,0.9298,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7839,7840,261.3,1,376.0 0.0 476.0 100.0,1,0,0.9371,0.9371,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7840,7841,261.333,1,380.0 0.0 476.0 100.0,1,0,0.9637,0.9637,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7841,7842,261.367,1,385.0 0.0 476.0 100.0,1,0,0.8939,0.8939,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7842,7843,261.4,1,390.0 0.0 476.0 100.0,1,0,0.967,0.967,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7843,7844,261.433,1,396.0 0.0 476.0 100.0,1,0,0.8845,0.8845,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7844,7845,261.467,1,402.0 0.0 476.0 101.0,1,0,0.8828,0.8828,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7845,7846,261.5,1,409.0 0.0 476.0 102.0,1,0,0.9682,0.9682,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7846,7847,261.533,1,429.0 0.0 476.0 104.0,1,0,0.8765,0.8765,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7847,7848,261.567,1,434.0 0.0 477.0 108.0,1,0,0.553,0.553,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7848,7849,261.6,1,437.0 0.0 478.0 108.0,1,0,0.5588,0.5588,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7849,7850,261.633,1,439.0 0.0 500.0 105.0,1,0,0.925,0.925,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7850,7851,261.667,1,439.0 0.0 515.0 105.0,1,0,0.7556,0.7556,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7851,7852,261.7,1,439.0 0.0 515.0 105.0,1,0,0.9086,0.9086,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7852,7853,261.733,1,439.0 0.0 515.0 106.0,1,0,0.9527,0.9527,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7853,7854,261.767,1,439.0 0.0 514.0 106.0,1,0,0.9494,0.9494,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7854,7855,261.8,1,440.0 0.0 515.0 107.0,1,0,0.912,0.912,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7855,7856,261.833,1,440.0 0.0 514.0 107.0,1,0,0.9111,0.9111,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7856,7857,261.867,1,441.0 0.0 514.0 107.0,1,0,0.9376,0.9376,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7857,7858,261.9,1,443.0 0.0 514.0 107.0,1,0,0.9481,0.9481,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7858,7859,261.933,1,448.0 0.0 514.0 107.0,1,0,0.9492,0.9492,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7859,7860,261.967,1,453.0 0.0 514.0 107.0,1,0,0.9026,0.9026,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7860,7861,262.0,1,457.0 0.0 514.0 107.0,1,0,0.8321,0.8321,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7861,7862,262.033,1,463.0 0.0 514.0 107.0,1,0,0.826,0.826,1,2,1,1,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7862,7863,262.067,1,471.0 0.0 514.0 107.0,1,0,0.73,0.73,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7863,7864,262.1,1,461.0 0.0 527.0 108.0,1,0,0.5993,0.5993,1,1,1,0,0,,,1,1,1,0,
L2-seq_020-c1-12-007830,1,camera_1,7864,7865,262.133,0,,0,,0.0,0.0,,1,0,1,0,,,1,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7865,7866,262.167,0,,0,,0.0,0.0,,1,0,1,0,,,1,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7866,7867,262.2,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7867,7868,262.233,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7868,7869,262.267,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7869,7870,262.3,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7870,7871,262.333,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7871,7872,262.367,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7872,7873,262.4,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7873,7874,262.433,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7874,7875,262.467,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7875,7876,262.5,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7876,7877,262.533,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7877,7878,262.567,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7878,7879,262.6,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7879,7880,262.633,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7880,7881,262.667,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7881,7882,262.7,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7882,7883,262.733,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
L2-seq_020-c1-12-007830,1,camera_1,7883,7884,262.767,0,,0,,0.0,0.0,,0,0,0,0,,,,0,,,
