loop_i,video_fid,t_sec,camera_id,kind,track_id
0,3910,130.333,camera_1,new_track,0
0,3910,130.333,camera_1,new_track,1
127,4037,134.567,camera_1,new_track,2
168,4078,135.933,camera_1,lost_track,2
198,4108,136.933,camera_1,removed,2
226,4136,137.867,camera_1,lost_track,1
256,4166,138.867,camera_1,removed,1
346,4256,141.867,camera_1,lost_track,0
376,4286,142.867,camera_1,removed,0
432,4342,144.733,camera_1,new_track,3
470,4380,146.0,camera_1,new_track,4
499,4409,146.967,camera_1,lost_track,4
529,4439,147.967,camera_1,removed,4
813,4723,157.433,camera_1,new_track,5
