loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,558.5,7,7,0,19,0,7,0,0,0,3,4,8,4,0,0,0,3,4,8,4,0,0,0,0,0,0,0,0,0,0
50,8.33,586.2,7,7,0,20,0,7,4,0,0,3,5,11,5,0,0,0,3,4,10,3,0,0,0,0,0,0,0,0,0,0
100,16.67,586.6,8,7,1,23,1,7,6,0,0,4,6,13,6,2,1,0,3,4,9,4,2,1,0,0,0,0,0,0,0,0
150,25.0,586.8,9,5,4,18,4,5,3,0,0,4,7,15,6,2,2,1,2,2,9,4,0,0,1,0,0,0,0,0,0,0
200,33.33,587.4,10,6,4,22,4,6,2,0,0,5,8,21,7,2,2,1,3,3,13,2,0,0,1,0,0,0,0,0,0,0
250,41.67,587.7,10,5,5,22,5,5,4,0,0,5,8,24,7,2,2,1,2,3,14,2,0,0,1,0,0,0,0,0,0,0
300,50.0,587.9,10,5,5,19,5,5,1,0,0,5,8,25,7,2,2,1,2,3,11,2,0,0,1,0,0,0,0,0,0,0
350,58.33,587.9,10,5,5,18,5,5,0,0,0,5,8,26,7,2,2,1,2,3,10,2,0,0,1,0,0,0,0,0,0,0
400,66.67,588.0,11,6,5,20,5,6,2,0,0,6,8,27,7,2,2,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
450,75.0,588.3,13,7,6,27,6,7,9,0,0,8,9,33,7,3,2,1,4,3,16,2,1,0,1,0,0,0,0,0,0,0
500,83.33,588.5,18,10,8,39,8,10,19,0,0,12,14,45,8,6,4,2,6,6,17,3,3,2,2,0,0,0,0,0,0,0
550,91.67,588.8,21,7,14,33,14,7,14,0,0,14,17,47,11,13,8,3,2,5,9,4,6,4,3,0,0,0,0,0,0,0
600,100.0,588.9,28,8,20,27,20,8,14,0,0,19,20,47,11,22,11,3,3,3,4,1,9,5,2,0,0,0,0,0,0,0
650,108.33,589.1,35,9,25,18,25,9,6,0,0,20,21,48,12,26,14,8,1,1,2,2,3,3,6,0,0,0,0,0,0,0
700,116.67,589.2,41,10,27,24,27,10,10,0,0,20,21,49,13,31,17,14,1,0,3,2,6,4,8,0,0,0,0,0,0,0
750,125.0,589.3,41,4,33,27,33,4,14,0,0,20,25,49,16,44,18,14,1,3,1,4,15,1,2,0,0,0,0,0,0,0
800,133.33,589.4,45,7,34,29,34,7,17,0,0,20,25,51,20,62,20,16,0,0,2,4,17,2,4,0,0,0,0,0,0,0
850,141.67,589.5,49,8,36,35,36,8,16,0,0,22,29,56,24,73,22,16,2,4,6,5,14,2,2,0,0,0,0,0,0,0
900,150.0,589.9,54,12,37,36,37,12,19,0,0,23,33,58,27,82,26,16,3,5,4,3,15,4,2,0,0,0,0,0,0,0
950,158.33,589.9,63,15,43,36,43,15,21,0,0,23,34,58,29,96,31,19,0,1,0,4,19,8,4,0,0,0,0,0,0,0
1000,166.67,590.0,68,10,53,35,53,10,15,0,0,26,38,62,33,108,31,21,3,5,4,5,14,0,4,0,0,0,0,0,0,0
1050,175.0,590.0,73,12,54,30,54,12,13,0,0,29,40,67,33,115,31,23,5,4,5,1,10,0,5,0,0,0,0,0,0,0
1100,183.33,590.1,77,8,57,38,57,8,22,0,0,31,43,72,36,119,38,25,3,6,9,3,6,7,4,0,0,0,0,0,0,0
1150,191.67,590.1,79,6,56,33,56,6,13,0,0,33,48,75,39,128,39,25,4,8,8,3,9,0,1,0,0,0,0,0,0,0
1200,200.0,590.2,82,7,52,38,52,7,24,0,0,34,53,78,42,144,41,25,4,7,5,4,17,1,0,0,0,0,0,0,0,0
1250,208.33,590.4,97,19,50,28,50,19,13,0,0,38,55,80,42,145,48,30,6,2,5,1,2,7,5,0,0,0,0,0,0,0
1300,216.67,590.4,107,17,54,42,54,17,20,0,0,42,57,85,44,152,55,36,7,2,8,2,8,10,5,0,0,0,0,0,0,0
