loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_1,new_track,2
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_2,new_track,2
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_3,new_track,3
0,0,0.0,camera_3,new_track,4
0,0,0.0,camera_3,new_track,5
0,0,0.0,camera_3,new_track,6
0,0,0.0,camera_4,new_track,1
2,10,0.333,camera_3,lost_track,3
4,20,0.667,camera_3,lost_track,5
7,35,1.167,camera_3,new_track,7
7,35,1.167,camera_3,reacquired,5
8,40,1.333,camera_3,lost_track,5
9,45,1.5,camera_3,reacquired,5
10,50,1.667,camera_3,lost_track,5
12,60,2.0,camera_3,reacquired,5
13,65,2.167,camera_3,lost_track,6
14,70,2.333,camera_1,removed,-1
16,80,2.667,camera_3,lost_track,4
17,85,2.833,camera_3,removed,-1
18,90,3.0,camera_3,new_track,8
18,90,3.0,camera_3,reacquired,4
19,95,3.167,camera_3,reacquired,6
20,100,3.333,camera_1,new_track,3
20,100,3.333,camera_3,lost_track,5
20,100,3.333,camera_3,removed,-1
22,110,3.667,camera_1,lost_track,3
23,115,3.833,camera_3,new_track,9
25,125,4.167,camera_3,reacquired,5
25,125,4.167,camera_3,lost_track,6
28,140,4.667,camera_3,reacquired,6
28,140,4.667,camera_3,lost_track,4
28,140,4.667,camera_3,lost_track,5
29,145,4.833,camera_3,new_track,10
29,145,4.833,camera_3,lost_track,9
30,150,5.0,camera_3,reacquired,4
30,150,5.0,camera_3,reacquired,5
30,150,5.0,camera_3,lost_track,6
32,160,5.333,camera_3,lost_track,10
32,160,5.333,camera_3,removed,3
34,170,5.667,camera_3,reacquired,6
34,170,5.667,camera_3,removed,-1
35,175,5.833,camera_3,lost_track,5
39,195,6.5,camera_3,reacquired,5
41,205,6.833,camera_3,new_track,11
41,205,6.833,camera_3,lost_track,6
42,210,7.0,camera_3,reacquired,6
43,215,7.167,camera_3,removed,-1
44,220,7.333,camera_3,lost_track,5
45,225,7.5,camera_3,reacquired,5
45,225,7.5,camera_3,lost_track,6
46,230,7.667,camera_1,reacquired,3
46,230,7.667,camera_1,lost_track,2
46,230,7.667,camera_3,reacquired,6
46,230,7.667,camera_3,lost_track,11
46,230,7.667,camera_3,lost_track,5
47,235,7.833,camera_3,reacquired,11
48,240,8.0,camera_3,reacquired,5
48,240,8.0,camera_3,lost_track,11
49,245,8.167,camera_2,removed,-1
49,245,8.167,camera_3,lost_track,6
51,255,8.5,camera_2,new_track,3
55,275,9.167,camera_3,new_track,12
56,280,9.333,camera_3,lost_track,12
56,280,9.333,camera_3,removed,-1
59,295,9.833,camera_1,lost_track,3
59,295,9.833,camera_3,removed,9
60,300,10.0,camera_1,reacquired,3
62,310,10.333,camera_3,removed,10
68,340,11.333,camera_1,lost_track,3
69,345,11.5,camera_3,new_track,13
69,345,11.5,camera_3,reacquired,12
69,345,11.5,camera_3,removed,-1
70,350,11.667,camera_3,lost_track,12
70,350,11.667,camera_3,lost_track,13
71,355,11.833,camera_3,removed,-1
72,360,12.0,camera_3,lost_track,2
73,365,12.167,camera_3,new_track,14
76,380,12.667,camera_1,removed,2
78,390,13.0,camera_3,lost_track,14
78,390,13.0,camera_3,removed,11
79,395,13.167,camera_1,reacquired,3
79,395,13.167,camera_3,new_track,15
79,395,13.167,camera_3,removed,6
80,400,13.333,camera_3,removed,-1
82,410,13.667,camera_3,reacquired,12
84,420,14.0,camera_3,lost_track,12
88,440,14.667,camera_1,removed,-1
90,450,15.0,camera_1,removed,-1
90,450,15.0,camera_3,lost_track,4
90,450,15.0,camera_3,removed,-1
91,455,15.167,camera_1,new_track,4
92,460,15.333,camera_3,removed,-1
93,465,15.5,camera_3,new_track,16
93,465,15.5,camera_3,reacquired,12
94,470,15.667,camera_1,lost_track,3
95,475,15.833,camera_1,reacquired,3
95,475,15.833,camera_3,reacquired,4
95,475,15.833,camera_3,lost_track,16
95,475,15.833,camera_3,lost_track,12
96,480,16.0,camera_1,lost_track,3
96,480,16.0,camera_2,removed,-1
96,480,16.0,camera_3,reacquired,14
96,480,16.0,camera_3,lost_track,7
97,485,16.167,camera_2,new_track,4
97,485,16.167,camera_3,removed,-1
99,495,16.5,camera_3,lost_track,5
99,495,16.5,camera_5,new_track,1
100,500,16.667,camera_3,removed,13
100,500,16.667,camera_3,removed,-1
102,510,17.0,camera_3,new_track,17
102,510,17.0,camera_3,lost_track,8
102,510,17.0,camera_3,removed,2
103,515,17.167,camera_2,removed,-1
108,540,18.0,camera_3,lost_track,4
110,550,18.333,camera_3,reacquired,12
110,550,18.333,camera_3,removed,-1
111,555,18.5,camera_2,removed,-1
112,560,18.667,camera_1,new_track,5
112,560,18.667,camera_3,reacquired,4
112,560,18.667,camera_3,lost_track,12
112,560,18.667,camera_3,removed,-1
113,565,18.833,camera_2,new_track,5
114,570,19.0,camera_1,new_track,6
114,570,19.0,camera_1,removed,-1
115,575,19.167,camera_1,new_track,7
115,575,19.167,camera_1,lost_track,6
115,575,19.167,camera_3,removed,-1
115,575,19.167,camera_5,new_track,2
116,580,19.333,camera_1,lost_track,7
116,580,19.333,camera_3,reacquired,12
117,585,19.5,camera_1,reacquired,7
117,585,19.5,camera_3,lost_track,4
117,585,19.5,camera_3,lost_track,12
118,590,19.667,camera_1,lost_track,4
118,590,19.667,camera_2,lost_track,3
118,590,19.667,camera_2,lost_track,4
118,590,19.667,camera_2,removed,-1
119,595,19.833,camera_3,reacquired,4
120,600,20.0,camera_5,new_track,3
121,605,20.167,camera_1,reacquired,6
121,605,20.167,camera_2,lost_track,5
121,605,20.167,camera_3,lost_track,15
122,610,20.333,camera_2,removed,-1
122,610,20.333,camera_3,removed,-1
123,615,20.5,camera_1,lost_track,5
123,615,20.5,camera_3,new_track,18
123,615,20.5,camera_3,reacquired,12
123,615,20.5,camera_3,lost_track,4
124,620,20.667,camera_2,new_track,6
125,625,20.833,camera_2,lost_track,1
125,625,20.833,camera_3,lost_track,17
125,625,20.833,camera_3,removed,16
126,630,21.0,camera_1,removed,3
126,630,21.0,camera_2,removed,-1
126,630,21.0,camera_3,reacquired,17
126,630,21.0,camera_3,lost_track,1
126,630,21.0,camera_3,lost_track,18
126,630,21.0,camera_3,removed,7
127,635,21.167,camera_2,new_track,7
127,635,21.167,camera_3,reacquired,18
127,635,21.167,camera_3,lost_track,17
127,635,21.167,camera_3,removed,-1
127,635,21.167,camera_5,new_track,4
128,640,21.333,camera_1,new_track,8
