loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2712.6,4,4,0,11,0,4,0,0,0,2,2,6,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
50,8.33,2719.6,5,5,0,16,0,5,5,0,0,3,2,11,1,0,0,0,3,2,10,1,0,0,0,0,1,0,0,0,0,0
100,16.67,2720.9,6,5,1,19,1,5,6,0,0,4,4,16,1,1,0,0,3,4,10,1,1,0,0,0,0,2,0,0,0,0
150,25.0,2721.7,12,9,3,29,3,9,17,0,0,10,10,19,1,4,0,0,7,9,8,1,4,0,0,0,0,0,0,0,0,0
200,33.33,2721.3,14,5,9,25,9,5,16,0,0,12,17,20,1,9,2,0,4,9,2,1,7,2,0,0,0,0,0,1,0,0
250,41.67,2721.9,20,8,12,27,12,8,16,0,0,18,20,24,5,10,8,0,7,4,4,5,0,7,0,0,0,0,0,0,1,0
300,50.0,2722.1,22,3,19,20,19,3,10,0,0,19,22,30,8,14,8,1,1,3,6,5,4,0,1,0,0,1,0,1,0,0
350,58.33,2719.8,24,4,20,24,20,4,7,0,0,21,24,34,10,20,12,1,2,2,4,5,6,4,1,0,1,0,0,0,0,0
400,66.67,2722.5,29,8,21,33,21,8,20,0,0,24,25,36,12,34,13,3,5,2,3,2,17,2,2,1,0,0,0,0,0,0
450,75.0,2720.0,31,4,27,24,27,4,14,0,0,25,27,37,15,37,16,4,1,3,1,4,10,3,2,1,0,0,1,0,0,0
500,83.33,2722.5,40,9,31,24,31,9,16,0,0,33,29,39,17,46,17,5,7,3,3,1,9,0,1,1,0,0,0,0,0,0
550,91.67,2722.5,41,3,38,20,38,3,9,0,0,34,30,41,20,54,17,5,1,1,2,4,11,0,1,0,0,0,0,0,0,0
600,100.0,2722.5,49,10,39,26,39,10,13,0,0,41,32,42,20,60,20,6,8,2,1,2,9,3,1,0,0,0,0,0,0,0
650,108.33,2722.5,52,3,48,20,48,3,16,0,0,43,37,43,24,67,24,7,1,4,1,3,8,2,1,0,1,0,1,1,0,1
700,116.67,2721.4,58,6,50,23,50,6,12,0,0,44,39,44,28,71,27,12,1,1,1,5,7,4,4,0,0,0,0,0,0,0
750,125.0,2724.1,63,7,49,22,49,7,11,0,0,46,40,48,29,75,28,15,2,2,3,2,6,3,4,0,0,0,0,1,0,1
800,133.33,2721.9,71,11,49,19,49,11,7,0,0,46,42,49,30,76,31,22,1,2,3,1,1,3,8,0,0,0,0,0,0,1
850,141.67,2724.3,75,9,50,28,50,9,22,0,0,49,46,50,31,84,35,23,4,4,3,0,9,4,4,0,0,0,0,0,0,0
900,150.0,2745.5,81,9,53,27,53,9,17,0,0,55,50,51,34,87,39,23,6,5,3,3,4,4,2,0,0,0,0,0,0,0
950,158.33,2724.4,84,5,59,24,59,5,13,0,0,58,53,57,35,91,41,23,4,4,8,1,5,2,0,0,0,0,0,0,0,0
1000,166.67,2724.4,94,10,59,31,59,10,14,0,0,64,57,59,38,101,43,27,6,5,4,3,8,2,3,1,0,1,0,0,0,1
1050,175.0,2724.4,101,7,67,25,67,7,17,0,0,70,57,62,39,110,43,28,6,2,4,2,11,0,0,0,0,2,0,0,0,1
1100,183.33,2725.0,101,1,62,17,62,1,11,0,0,70,57,62,45,117,43,28,0,1,1,6,9,0,0,0,0,0,0,0,0,0
1150,191.67,2724.9,101,1,61,8,61,1,0,0,0,70,58,62,45,120,43,28,0,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,2722.6,104,4,58,23,58,4,14,0,0,73,58,63,46,132,43,28,3,2,2,3,13,0,0,0,0,0,0,1,0,0
1250,208.33,2725.0,106,1,54,13,54,1,5,0,0,75,59,63,46,137,43,28,1,2,2,2,7,0,0,1,0,0,0,0,0,0
1300,216.67,2725.0,108,3,51,21,51,3,10,0,0,77,60,64,48,145,43,28,2,3,2,3,11,0,0,0,0,0,0,1,0,0
1350,225.0,2728.4,115,8,50,22,50,8,11,0,0,84,64,67,50,148,43,28,7,5,4,4,2,0,0,1,0,0,0,2,0,0
1400,233.33,2730.7,116,5,47,27,47,5,13,0,0,85,65,74,52,159,43,28,4,2,8,1,12,0,0,0,0,1,0,0,0,0
1450,241.67,2730.9,117,3,42,27,42,3,13,0,0,86,68,75,55,166,43,28,2,5,5,2,13,0,0,0,0,0,0,0,0,0
1500,250.0,2730.8,119,3,39,22,39,3,17,0,0,88,70,75,58,172,43,28,2,4,3,3,10,0,0,0,0,0,1,1,0,0
1550,258.33,2756.6,119,1,38,17,38,1,11,0,0,88,71,75,60,176,45,28,0,2,1,2,10,2,0,0,0,0,1,1,0,0
1600,266.67,2754.2,120,2,30,17,30,2,9,0,0,88,71,75,61,181,50,29,0,1,1,1,10,3,1,0,0,0,0,1,0,0
1650,275.0,2756.7,121,2,19,13,19,2,5,0,0,88,74,75,61,185,50,30,0,3,1,0,8,0,1,0,0,0,0,1,0,0
1700,283.33,2756.8,124,4,20,16,20,4,9,0,0,91,77,77,63,188,52,30,2,3,2,2,4,2,1,0,1,1,0,0,0,0
