loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,553.0,7,7,0,19,0,7,0,0,0,3,4,8,4,0,0,0,3,4,8,4,0,0,0,0,0,0,0,0,0,0
50,8.33,580.5,7,6,1,19,1,6,3,0,0,3,5,12,5,0,0,0,2,4,10,3,0,0,0,0,0,0,0,0,0,0
100,16.67,581.0,8,7,1,25,1,7,8,0,0,4,7,14,6,2,1,0,3,5,10,4,2,1,0,0,0,0,0,0,0,0
150,25.0,581.4,9,5,4,18,4,5,3,0,0,4,8,16,6,2,3,1,2,2,9,4,0,0,1,0,0,0,0,0,2,0
200,33.33,582.0,10,6,4,20,4,6,1,0,0,5,9,21,7,2,3,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
250,41.67,582.4,10,5,5,22,5,5,5,0,0,5,9,25,7,2,3,1,2,3,14,2,0,0,1,0,0,0,0,0,0,0
300,50.0,582.5,10,5,5,18,5,5,1,0,0,5,9,26,7,2,3,1,2,3,10,2,0,0,1,0,0,0,0,0,0,0
350,58.33,582.7,10,5,5,17,5,5,0,0,0,5,9,27,7,2,3,1,2,3,9,2,0,0,1,0,0,0,0,0,0,0
400,66.67,582.8,12,7,5,21,5,7,3,0,0,7,9,29,7,2,3,1,4,3,11,2,0,0,1,0,0,0,0,0,0,0
450,75.0,583.2,15,8,7,28,7,8,11,0,0,10,10,38,7,3,3,1,5,3,16,2,1,0,1,0,0,0,0,0,0,0
500,83.33,583.5,21,9,12,37,12,9,18,0,0,15,15,49,8,6,5,2,5,6,16,3,3,2,2,0,0,0,0,0,0,0
550,91.67,583.7,25,7,18,33,18,7,15,0,0,18,19,52,11,13,9,3,2,5,9,4,6,4,3,1,0,0,0,0,0,0
600,100.0,583.8,31,8,23,32,23,8,19,0,0,22,22,53,11,24,15,3,3,3,5,1,11,7,2,0,0,0,0,0,0,0
650,108.33,584.0,39,10,28,21,28,10,8,0,0,23,23,54,12,28,19,9,1,1,2,2,4,4,7,0,0,0,0,1,0,0
700,116.67,584.0,44,11,29,28,29,11,14,0,0,23,23,56,13,34,23,14,1,0,4,2,7,5,9,0,0,0,0,0,0,0
750,125.0,584.1,44,4,36,26,36,4,13,0,0,23,26,56,16,47,24,14,1,3,1,4,15,0,2,0,0,1,0,0,1,0
800,133.33,584.3,48,7,37,29,37,7,17,0,0,23,26,58,20,62,26,16,0,0,3,4,16,2,4,0,0,0,0,0,0,0
850,141.67,584.5,52,9,38,36,38,9,18,0,0,25,30,63,25,69,28,16,2,4,6,6,14,2,2,0,0,0,0,0,0,1
900,150.0,584.6,59,16,38,40,38,16,24,0,0,27,34,65,28,76,33,16,4,5,4,3,17,5,2,0,0,0,1,0,0,0
950,158.33,584.9,69,16,48,37,48,16,22,0,0,27,35,65,30,93,38,20,0,1,0,4,20,8,4,0,0,0,0,2,0,0
1000,166.67,585.2,74,10,58,40,58,10,20,0,0,30,39,69,36,111,38,22,3,5,4,7,17,0,4,0,0,0,1,0,0,0
1050,175.0,585.2,76,11,56,27,56,11,10,0,0,32,41,74,36,118,38,22,4,4,5,1,9,0,4,0,0,0,0,0,0,0
1100,183.33,585.2,82,12,54,39,54,12,24,0,0,34,44,79,40,122,45,23,3,6,9,4,6,7,4,0,0,0,0,0,0,0
1150,191.67,585.2,84,6,57,34,57,6,13,0,0,36,50,82,43,132,46,23,3,9,8,3,10,0,1,0,0,0,1,0,0,0
1200,200.0,585.3,87,8,51,37,51,8,23,0,0,37,56,86,46,144,48,23,4,8,5,4,15,1,0,0,0,1,0,0,0,0
1250,208.33,585.3,103,21,51,30,51,21,16,0,0,42,59,88,47,144,55,28,7,3,5,1,2,7,5,0,0,0,0,1,0,0
1300,216.67,585.6,112,19,54,42,54,19,22,0,0,46,61,92,49,151,62,33,6,2,8,2,8,10,6,0,0,0,0,0,0,0
1350,225.0,585.7,130,23,66,51,66,23,31,0,0,49,68,95,52,161,73,37,2,7,6,3,12,14,7,0,0,0,0,0,0,0
1400,233.33,585.8,142,16,84,36,84,16,18,0,0,52,73,97,55,163,79,44,3,6,5,3,4,7,8,0,0,0,0,0,1,1
1450,241.67,585.8,147,11,93,32,93,11,18,0,0,54,74,98,60,174,82,47,3,3,4,2,12,3,5,0,0,0,0,0,0,0
1500,250.0,585.9,153,10,93,34,93,10,22,0,0,54,78,99,64,186,87,48,0,3,2,5,16,5,3,0,0,0,0,0,0,0
1550,258.33,586.1,173,20,94,37,94,20,22,0,0,55,80,99,67,196,100,54,1,2,2,3,12,12,5,0,0,0,0,2,0,0
1600,266.67,586.2,182,14,103,33,103,14,16,0,0,56,81,104,70,206,105,57,1,1,5,2,12,6,6,0,0,0,0,1,0,0
1650,275.0,586.3,197,21,108,42,108,21,27,0,0,57,87,105,72,216,113,63,1,5,3,2,13,11,8,0,0,0,0,0,0,0
1700,283.33,586.4,213,18,119,38,119,18,23,0,0,59,88,110,74,221,129,67,2,1,5,3,6,15,6,0,0,0,0,1,1,0
1750,291.67,586.4,221,11,132,38,132,11,24,0,0,63,94,116,77,229,131,70,4,6,7,3,9,4,5,0,0,0,0,1,0,0
1800,300.0,586.6,228,9,137,48,137,9,28,0,0,67,99,122,83,245,133,72,4,8,8,6,17,2,3,1,0,0,0,0,0,0
1850,308.33,586.8,239,16,134,44,134,16,27,0,0,72,106,129,85,252,136,75,7,11,11,1,7,3,4,0,0,0,0,0,0,0
1900,316.67,586.9,242,8,133,23,133,8,5,0,0,73,108,133,87,255,137,77,1,6,5,2,3,2,4,0,0,0,0,0,0,0
1950,325.0,586.9,246,9,119,39,119,9,20,0,0,76,114,138,91,263,137,77,3,10,10,5,9,0,2,0,0,0,0,1,0,0
2000,333.33,587.0,252,11,108,38,108,11,22,0,0,80,119,147,95,265,141,77,5,7,15,4,3,3,1,0,0,0,0,0,1,0
2050,341.67,587.0,259,10,107,31,107,10,16,0,0,83,124,152,98,270,144,81,4,5,8,5,4,1,4,1,1,0,0,0,0,0
2100,350.0,587.0,267,13,106,34,106,13,17,0,0,88,128,157,99,273,146,84,6,6,8,4,3,1,6,0,0,1,0,0,0,0
2150,358.33,587.0,268,3,103,22,103,3,9,0,0,88,129,157,99,278,149,85,0,3,3,4,6,4,2,0,0,0,0,0,0,0
2200,366.67,587.0,276,10,93,27,93,10,16,0,0,90,130,159,99,278,161,90,1,1,4,3,0,11,7,0,0,0,0,0,0,0
2250,375.0,587.0,276,7,86,21,86,7,6,0,0,90,131,160,103,284,161,90,0,2,3,5,5,0,6,0,0,0,0,0,0,0
2300,383.33,587.0,279,9,62,23,62,9,11,0,0,91,132,166,109,284,161,92,1,1,8,5,1,0,7,0,0,0,0,1,0,0
2350,391.67,587.0,283,10,58,21,58,10,6,0,0,91,132,170,112,284,161,96,0,0,7,5,0,0,9,0,0,0,0,0,0,0
2400,400.0,587.0,284,9,55,22,55,9,4,0,0,91,132,171,117,284,161,97,0,0,6,8,0,0,8,0,0,0,0,0,0,0
2450,408.33,587.0,288,11,47,25,47,11,8,0,0,91,132,176,120,284,161,98,0,0,10,8,0,0,7,0,0,0,0,0,0,0
2500,416.67,587.0,290,10,43,18,43,10,4,0,0,91,132,177,121,284,161,100,0,0,5,5,0,0,8,0,0,1,0,0,0,0
2550,425.0,587.0,291,8,44,18,44,8,4,0,0,91,132,177,125,284,161,101,0,0,5,7,0,0,6,0,0,0,0,0,0,0
2600,433.33,587.0,296,10,41,19,41,10,4,0,0,91,132,179,127,284,161,106,0,0,7,4,0,0,8,0,0,0,0,0,0,1
2650,441.67,587.0,299,10,37,21,37,10,6,0,0,91,132,180,128,284,162,108,0,0,8,5,0,1,7,0,0,0,0,0,0,0
2700,450.0,587.0,308,16,31,26,31,16,9,0,0,91,132,182,133,284,169,110,0,0,4,8,0,7,7,0,0,0,0,0,0,0
2750,458.33,587.1,313,7,41,30,41,7,11,0,0,94,136,184,136,292,170,111,3,4,6,7,8,1,1,0,0,0,0,0,1,0
