loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_1,new_track,2
0,0,0.0,camera_1,new_track,3
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_2,new_track,2
0,0,0.0,camera_2,new_track,3
0,0,0.0,camera_2,new_track,4
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_3,new_track,3
0,0,0.0,camera_3,new_track,4
0,0,0.0,camera_3,new_track,5
0,0,0.0,camera_3,new_track,6
0,0,0.0,camera_3,new_track,7
0,0,0.0,camera_3,new_track,8
0,0,0.0,camera_4,new_track,1
0,0,0.0,camera_4,new_track,2
0,0,0.0,camera_4,new_track,3
0,0,0.0,camera_4,new_track,4
2,10,0.333,camera_4,lost_track,4
4,20,0.667,camera_3,lost_track,7
5,25,0.833,camera_1,lost_track,3
5,25,0.833,camera_4,new_track,5
6,30,1.0,camera_2,lost_track,4
6,30,1.0,camera_3,new_track,9
6,30,1.0,camera_3,reacquired,7
8,40,1.333,camera_4,reacquired,4
8,40,1.333,camera_4,lost_track,5
9,45,1.5,camera_3,new_track,10
9,45,1.5,camera_3,lost_track,9
10,50,1.667,camera_3,reacquired,9
10,50,1.667,camera_3,lost_track,5
10,50,1.667,camera_4,reacquired,5
10,50,1.667,camera_4,lost_track,4
11,55,1.833,camera_3,reacquired,5
11,55,1.833,camera_3,lost_track,9
12,60,2.0,camera_4,lost_track,5
15,75,2.5,camera_3,lost_track,7
17,85,2.833,camera_3,reacquired,7
17,85,2.833,camera_3,lost_track,10
19,95,3.167,camera_1,lost_track,2
20,100,3.333,camera_1,reacquired,2
23,115,3.833,camera_3,lost_track,3
24,120,4.0,camera_3,reacquired,3
26,130,4.333,camera_3,new_track,11
28,140,4.667,camera_3,new_track,12
28,140,4.667,camera_3,lost_track,11
33,165,5.5,camera_2,new_track,5
34,170,5.667,camera_3,lost_track,12
35,175,5.833,camera_1,removed,3
36,180,6.0,camera_2,removed,4
39,195,6.5,camera_2,lost_track,5
40,200,6.667,camera_4,removed,4
41,205,6.833,camera_3,removed,9
42,210,7.0,camera_4,removed,5
47,235,7.833,camera_3,removed,10
57,285,9.5,camera_3,reacquired,11
58,290,9.667,camera_3,lost_track,11
60,300,10.0,camera_3,lost_track,4
62,310,10.333,camera_3,reacquired,4
64,320,10.667,camera_3,removed,12
65,325,10.833,camera_3,lost_track,1
66,330,11.0,camera_3,reacquired,1
69,345,11.5,camera_2,removed,5
71,355,11.833,camera_3,lost_track,2
73,365,12.167,camera_1,new_track,4
78,390,13.0,camera_1,lost_track,4
79,395,13.167,camera_5,new_track,1
80,400,13.333,camera_5,new_track,2
81,405,13.5,camera_2,lost_track,1
82,410,13.667,camera_5,lost_track,2
88,440,14.667,camera_3,removed,11
89,445,14.833,camera_4,new_track,6
90,450,15.0,camera_2,new_track,6
91,455,15.167,camera_5,lost_track,1
92,460,15.333,camera_2,lost_track,3
93,465,15.5,camera_4,lost_track,6
94,470,15.667,camera_2,lost_track,6
94,470,15.667,camera_4,reacquired,6
96,480,16.0,camera_3,new_track,13
98,490,16.333,camera_2,new_track,7
98,490,16.333,camera_3,new_track,14
99,495,16.5,camera_4,lost_track,6
99,495,16.5,camera_6,new_track,1
101,505,16.833,camera_3,removed,2
101,505,16.833,camera_4,reacquired,6
103,515,17.167,camera_2,new_track,8
105,525,17.5,camera_3,lost_track,7
106,530,17.667,camera_2,lost_track,7
108,540,18.0,camera_1,removed,4
108,540,18.0,camera_3,lost_track,13
111,555,18.5,camera_2,removed,1
111,555,18.5,camera_6,lost_track,1
112,560,18.667,camera_3,lost_track,3
112,560,18.667,camera_5,removed,2
112,560,18.667,camera_6,new_track,2
113,565,18.833,camera_2,lost_track,8
113,565,18.833,camera_3,reacquired,3
113,565,18.833,camera_3,lost_track,14
113,565,18.833,camera_4,lost_track,6
114,570,19.0,camera_2,reacquired,8
114,570,19.0,camera_3,reacquired,14
117,585,19.5,camera_6,new_track,3
119,595,19.833,camera_6,lost_track,3
119,595,19.833,camera_7,new_track,1
120,600,20.0,camera_6,lost_track,2
121,605,20.167,camera_5,removed,1
122,610,20.333,camera_2,removed,3
124,620,20.667,camera_2,removed,6
135,675,22.5,camera_3,removed,7
136,680,22.667,camera_2,removed,7
137,685,22.833,camera_3,new_track,15
138,690,23.0,camera_3,removed,13
138,690,23.0,camera_4,reacquired,6
139,695,23.167,camera_3,lost_track,14
140,700,23.333,camera_4,lost_track,6
141,705,23.5,camera_6,removed,1
145,725,24.167,camera_3,reacquired,14
146,730,24.333,camera_3,new_track,16
146,730,24.333,camera_3,lost_track,15
147,735,24.5,camera_4,reacquired,6
148,740,24.667,camera_4,lost_track,6
149,745,24.833,camera_6,removed,3
150,750,25.0,camera_3,lost_track,16
150,750,25.0,camera_6,removed,2
154,770,25.667,camera_3,reacquired,15
157,785,26.167,camera_3,new_track,17
157,785,26.167,camera_3,reacquired,16
158,790,26.333,camera_3,lost_track,15
159,795,26.5,camera_3,reacquired,15
159,795,26.5,camera_3,lost_track,16
160,800,26.667,camera_3,lost_track,15
160,800,26.667,camera_4,new_track,7
160,800,26.667,camera_4,lost_track,2
161,805,26.833,camera_4,lost_track,7
165,825,27.5,camera_2,new_track,9
167,835,27.833,camera_3,new_track,18
167,835,27.833,camera_3,lost_track,6
173,865,28.833,camera_3,lost_track,14
176,880,29.333,camera_3,reacquired,14
178,890,29.667,camera_3,lost_track,4
178,890,29.667,camera_3,lost_track,14
178,890,29.667,camera_4,removed,6
179,895,29.833,camera_3,reacquired,4
182,910,30.333,camera_3,new_track,19
184,920,30.667,camera_3,new_track,20
185,925,30.833,camera_3,lost_track,19
188,940,31.333,camera_3,reacquired,19
189,945,31.5,camera_3,removed,16
190,950,31.667,camera_3,removed,15
190,950,31.667,camera_4,removed,2
191,955,31.833,camera_4,removed,7
197,985,32.833,camera_3,removed,6
199,995,33.167,camera_3,new_track,21
200,1000,33.333,camera_1,new_track,5
208,1040,34.667,camera_3,removed,14
209,1045,34.833,camera_3,lost_track,20
210,1050,35.0,camera_3,new_track,22
211,1055,35.167,camera_1,lost_track,5
219,1095,36.5,camera_3,new_track,23
221,1105,36.833,camera_3,reacquired,20
225,1125,37.5,camera_3,lost_track,20
226,1130,37.667,camera_3,lost_track,21
232,1160,38.667,camera_3,new_track,24
232,1160,38.667,camera_3,reacquired,20
235,1175,39.167,camera_3,new_track,25
235,1175,39.167,camera_3,lost_track,24
240,1200,40.0,camera_3,lost_track,25
240,1200,40.0,camera_3,lost_track,23
