loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,2714.8,19,19,0,19,0,19,0,0,0,3,4,8,4,0,0,0,3,4,8,4,0,0,0,0,0,0,0,0,0,0
50,8.33,2735.2,24,19,5,19,5,19,3,0,0,3,5,11,5,0,0,0,2,4,10,3,0,0,0,0,0,0,0,0,0,0
100,16.67,2735.7,33,25,8,25,8,25,10,0,0,4,7,13,6,2,1,0,3,5,10,4,2,1,0,0,0,0,0,0,0,0
150,25.0,2737.5,38,17,21,17,21,17,2,0,0,4,8,15,6,2,3,1,2,2,9,3,0,0,1,0,0,0,0,0,2,0
200,33.33,2711.8,46,20,26,20,26,20,2,0,0,5,9,20,7,2,3,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
250,41.67,2714.4,48,20,28,20,28,20,4,0,0,5,9,22,7,2,3,1,2,3,12,2,0,0,1,0,0,0,0,0,0,0
300,50.0,2714.6,49,19,30,19,30,19,2,0,0,5,9,23,7,2,3,1,2,3,11,2,0,0,1,0,0,0,0,0,0,0
350,58.33,2714.7,50,17,33,17,33,17,0,0,0,5,9,24,7,2,3,1,2,3,9,2,0,0,1,0,0,0,0,0,0,0
400,66.67,2714.7,53,20,33,20,33,20,4,0,0,6,9,26,7,2,3,1,3,3,11,2,0,0,1,0,0,0,0,0,0,0
450,75.0,2714.9,67,28,39,28,39,28,12,0,0,9,10,35,7,3,3,1,5,3,16,2,1,0,1,0,0,0,0,0,0,0
500,83.33,2715.6,97,41,56,41,56,41,24,0,0,14,15,49,8,6,5,2,5,6,20,3,3,2,2,0,1,1,0,0,0,0
550,91.67,2715.8,122,34,88,34,88,34,18,0,0,16,19,52,11,13,10,3,3,5,8,4,6,5,3,1,0,0,0,1,0,0
600,100.0,2715.9,148,31,117,31,117,31,18,0,0,20,22,53,11,25,16,3,3,3,5,1,10,7,2,0,0,0,0,1,0,0
650,108.33,2715.9,166,21,137,21,137,21,8,0,0,21,23,54,12,29,20,9,1,1,2,2,4,4,7,1,0,0,1,1,0,0
