loop_i,video_fid,t_sec,camera_id,kind,track_id
0,4360,145.333,camera_6,new_track,0
51,4411,147.033,camera_6,new_track,1
52,4412,147.067,camera_6,new_track,2
59,4419,147.3,camera_6,lost_track,2
74,4434,147.8,camera_7,new_track,0
82,4442,148.067,camera_6,lost_track,1
85,4445,148.167,camera_7,new_track,1
88,4448,148.267,camera_7,lost_track,0
89,4449,148.3,camera_6,removed,2
92,4452,148.4,camera_6,lost_track,0
112,4472,149.067,camera_6,removed,1
118,4478,149.267,camera_7,removed,0
122,4482,149.4,camera_6,removed,0
281,4641,154.7,camera_6,new_track,3
289,4649,154.967,camera_6,new_track,4
293,4653,155.1,camera_7,lost_track,1
315,4675,155.833,camera_6,new_track,5
323,4683,156.1,camera_6,lost_track,4
323,4683,156.1,camera_7,removed,1
329,4689,156.3,camera_6,lost_track,5
353,4713,157.1,camera_6,removed,4
359,4719,157.3,camera_6,removed,5
