loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
0,0.0,550.5,6,6,0,9,0,6,0,0,0,1,2,3,0,0,0,3,1,2,3,0,0,0,3,0,0,0,0,0,0,0
50,8.33,578.4,12,10,2,19,2,10,4,0,0,6,5,11,0,0,0,3,5,2,9,0,0,0,3,0,1,0,0,0,0,0
100,16.67,578.8,21,16,5,26,5,16,13,0,0,10,7,12,0,0,4,4,6,4,8,0,0,4,4,0,0,0,0,0,0,0
150,25.0,579.4,24,10,14,29,14,10,12,0,0,13,10,19,0,3,7,4,6,6,12,0,1,3,1,0,0,0,0,0,0,0
200,33.33,579.6,29,11,18,27,18,11,8,0,0,17,14,24,0,3,7,4,7,7,13,0,0,0,0,0,1,0,0,0,0,0
250,41.67,579.8,34,13,21,25,21,13,4,0,0,21,15,26,0,3,7,4,9,6,10,0,0,0,0,0,0,0,0,0,0,0
300,50.0,579.9,35,11,24,21,24,11,3,0,0,22,15,26,0,3,7,4,7,6,8,0,0,0,0,0,0,0,0,0,0,0
350,58.33,580.0,41,13,28,27,28,13,6,0,0,28,15,30,0,3,7,4,9,6,12,0,0,0,0,0,0,0,0,0,0,0
400,66.67,580.1,42,9,33,23,33,9,1,0,0,29,15,32,0,3,7,4,5,6,12,0,0,0,0,0,0,0,0,0,0,0
450,75.0,580.3,47,13,34,30,34,13,9,0,0,33,16,35,0,3,7,4,8,7,15,0,0,0,0,0,0,0,0,0,0,0
500,83.33,580.5,51,11,40,25,40,11,5,0,0,37,16,37,0,3,7,4,6,5,14,0,0,0,0,0,0,0,0,0,0,0
550,91.67,580.5,51,8,43,21,43,8,1,0,0,37,16,37,0,3,7,4,6,4,11,0,0,0,0,0,0,0,0,0,0,0
600,100.0,580.5,55,10,45,24,45,10,2,0,0,39,18,38,0,3,7,4,6,6,12,0,0,0,0,1,0,0,0,0,0,0
650,108.33,580.6,58,12,42,27,42,12,3,0,0,42,18,40,0,3,7,4,8,6,13,0,0,0,0,1,0,0,0,0,0,0
700,116.67,580.7,61,11,36,27,36,11,7,0,0,44,19,42,0,3,7,4,6,6,15,0,0,0,0,0,0,0,0,0,0,0
750,125.0,581.0,63,10,36,23,36,10,1,0,0,46,19,43,0,3,7,4,5,6,13,0,0,0,0,0,0,0,0,0,0,0
800,133.33,581.0,64,10,34,23,34,10,2,0,0,47,19,45,0,3,7,4,6,5,13,0,0,0,0,0,1,0,0,0,0,0
850,141.67,581.0,67,12,31,25,31,12,2,0,0,50,19,46,0,3,7,4,8,5,12,0,0,0,0,0,0,0,0,0,0,0
900,150.0,581.0,70,12,32,24,32,12,3,0,0,52,20,46,0,3,7,4,7,6,11,0,0,0,0,0,0,0,0,0,0,0
950,158.33,581.0,75,13,30,25,30,13,3,0,0,56,21,50,0,3,7,4,7,6,12,0,0,0,0,0,0,0,0,0,0,0
1000,166.67,581.0,75,11,31,23,31,11,2,0,0,56,21,51,0,3,7,4,5,6,12,0,0,0,0,1,0,0,0,0,0,0
1050,175.0,581.0,82,16,29,27,29,16,3,0,0,61,23,51,0,3,7,4,8,8,11,0,0,0,0,0,0,0,0,0,0,0
1100,183.33,581.0,84,17,24,27,24,17,2,0,0,62,24,51,0,3,7,4,9,8,10,0,0,0,0,0,0,0,0,0,0,0
1150,191.67,581.0,89,17,29,27,29,17,3,0,0,67,24,51,0,3,7,4,10,7,10,0,0,0,0,0,0,0,0,0,0,0
1200,200.0,581.0,93,17,31,28,31,17,2,0,0,71,24,52,0,3,7,4,10,7,11,0,0,0,0,0,0,0,0,0,0,0
1250,208.33,581.1,96,19,29,29,29,19,4,0,0,74,24,54,0,3,7,4,12,5,12,0,0,0,0,0,0,0,0,0,0,0
