loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,1
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_2,new_track,2
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_3,new_track,3
0,0,0.0,camera_7,new_track,1
0,0,0.0,camera_7,new_track,2
0,0,0.0,camera_7,new_track,3
3,15,0.5,camera_3,new_track,4
4,20,0.667,camera_3,lost_track,2
5,25,0.833,camera_2,new_track,3
5,25,0.833,camera_3,reacquired,2
9,45,1.5,camera_1,lost_track,1
9,45,1.5,camera_3,new_track,5
11,55,1.833,camera_2,lost_track,1
11,55,1.833,camera_2,lost_track,2
12,60,2.0,camera_2,new_track,4
12,60,2.0,camera_2,reacquired,2
13,65,2.167,camera_2,lost_track,2
15,75,2.5,camera_3,lost_track,5
16,80,2.667,camera_3,new_track,6
16,80,2.667,camera_3,lost_track,4
17,85,2.833,camera_3,new_track,7
18,90,3.0,camera_3,lost_track,6
19,95,3.167,camera_3,new_track,8
19,95,3.167,camera_3,reacquired,4
20,100,3.333,camera_2,lost_track,4
22,110,3.667,camera_3,lost_track,8
23,115,3.833,camera_3,reacquired,8
24,120,4.0,camera_3,new_track,9
25,125,4.167,camera_1,new_track,2
25,125,4.167,camera_3,lost_track,4
28,140,4.667,camera_3,reacquired,4
28,140,4.667,camera_3,lost_track,8
29,145,4.833,camera_3,new_track,10
29,145,4.833,camera_3,lost_track,3
32,160,5.333,camera_3,reacquired,8
33,165,5.5,camera_1,new_track,3
33,165,5.5,camera_1,new_track,4
35,175,5.833,camera_1,new_track,5
35,175,5.833,camera_1,lost_track,3
35,175,5.833,camera_3,lost_track,4
36,180,6.0,camera_2,new_track,5
39,195,6.5,camera_1,removed,1
41,205,6.833,camera_2,removed,1
43,215,7.167,camera_1,new_track,6
43,215,7.167,camera_2,removed,2
43,215,7.167,camera_3,new_track,11
45,225,7.5,camera_1,lost_track,2
45,225,7.5,camera_3,removed,5
48,240,8.0,camera_1,lost_track,5
48,240,8.0,camera_3,removed,6
49,245,8.167,camera_1,reacquired,5
50,250,8.333,camera_2,removed,4
55,275,9.167,camera_1,lost_track,5
56,280,9.333,camera_7,lost_track,1
57,285,9.5,camera_7,new_track,4
59,295,9.833,camera_3,removed,3
59,295,9.833,camera_7,reacquired,1
61,305,10.167,camera_7,lost_track,1
65,325,10.833,camera_1,removed,3
65,325,10.833,camera_3,reacquired,4
65,325,10.833,camera_3,lost_track,8
65,325,10.833,camera_7,reacquired,1
67,335,11.167,camera_1,lost_track,6
67,335,11.167,camera_2,new_track,6
67,335,11.167,camera_7,lost_track,4
68,340,11.333,camera_1,new_track,7
68,340,11.333,camera_1,reacquired,6
69,345,11.5,camera_1,new_track,8
69,345,11.5,camera_7,lost_track,1
70,350,11.667,camera_3,lost_track,9
70,350,11.667,camera_7,reacquired,1
71,355,11.833,camera_3,new_track,12
72,360,12.0,camera_3,lost_track,10
73,365,12.167,camera_1,new_track,9
74,370,12.333,camera_7,reacquired,4
74,370,12.333,camera_7,lost_track,1
75,375,12.5,camera_1,removed,2
75,375,12.5,camera_6,new_track,1
75,375,12.5,camera_7,lost_track,4
77,385,12.833,camera_1,lost_track,4
77,385,12.833,camera_3,lost_track,12
77,385,12.833,camera_6,new_track,2
78,390,13.0,camera_2,lost_track,6
79,395,13.167,camera_1,reacquired,4
79,395,13.167,camera_2,reacquired,6
79,395,13.167,camera_7,reacquired,1
79,395,13.167,camera_7,lost_track,2
80,400,13.333,camera_6,lost_track,2
81,405,13.5,camera_7,reacquired,4
81,405,13.5,camera_7,lost_track,1
82,410,13.667,camera_6,new_track,3
82,410,13.667,camera_7,lost_track,4
84,420,14.0,camera_6,new_track,4
85,425,14.167,camera_1,removed,5
86,430,14.333,camera_1,lost_track,4
86,430,14.333,camera_3,reacquired,12
89,445,14.833,camera_1,lost_track,6
91,455,15.167,camera_1,reacquired,6
91,455,15.167,camera_6,lost_track,4
91,455,15.167,camera_7,lost_track,3
92,460,15.333,camera_1,reacquired,4
92,460,15.333,camera_1,lost_track,6
92,460,15.333,camera_3,lost_track,4
93,465,15.5,camera_1,new_track,10
94,470,15.667,camera_6,lost_track,1
94,470,15.667,camera_7,reacquired,3
95,475,15.833,camera_3,reacquired,4
95,475,15.833,camera_3,removed,8
96,480,16.0,camera_3,reacquired,9
96,480,16.0,camera_6,lost_track,3
97,485,16.167,camera_1,lost_track,9
97,485,16.167,camera_1,lost_track,10
98,490,16.333,camera_1,lost_track,8
100,500,16.667,camera_2,new_track,7
100,500,16.667,camera_3,lost_track,9
101,505,16.833,camera_3,reacquired,9
101,505,16.833,camera_5,new_track,1
102,510,17.0,camera_3,removed,10
107,535,17.833,camera_5,new_track,2
109,545,18.167,camera_7,removed,2
110,550,18.333,camera_1,reacquired,10
110,550,18.333,camera_6,removed,2
111,555,18.5,camera_5,lost_track,1
111,555,18.5,camera_7,removed,1
112,560,18.667,camera_2,new_track,8
112,560,18.667,camera_7,removed,4
113,565,18.833,camera_1,new_track,11
113,565,18.833,camera_2,lost_track,3
114,570,19.0,camera_2,new_track,9
114,570,19.0,camera_3,lost_track,4
116,580,19.333,camera_2,new_track,10
