loop_i,video_fid,t_sec,camera_id,kind,track_id
0,0,0.0,camera_1,new_track,0
0,0,0.0,camera_2,new_track,0
0,0,0.0,camera_2,new_track,1
0,0,0.0,camera_3,new_track,0
0,0,0.0,camera_3,new_track,1
0,0,0.0,camera_3,new_track,2
0,0,0.0,camera_7,new_track,0
0,0,0.0,camera_7,new_track,1
0,0,0.0,camera_7,new_track,2
3,15,0.5,camera_3,new_track,3
4,20,0.667,camera_3,lost_track,1
5,25,0.833,camera_2,new_track,2
5,25,0.833,camera_3,reacquired,1
9,45,1.5,camera_1,lost_track,0
9,45,1.5,camera_3,new_track,4
11,55,1.833,camera_2,lost_track,1
12,60,2.0,camera_2,reacquired,1
14,70,2.333,camera_2,lost_track,1
15,75,2.5,camera_3,lost_track,4
16,80,2.667,camera_3,new_track,5
16,80,2.667,camera_3,lost_track,3
17,85,2.833,camera_3,new_track,6
19,95,3.167,camera_3,reacquired,3
19,95,3.167,camera_3,reacquired,4
20,100,3.333,camera_2,reacquired,1
20,100,3.333,camera_2,lost_track,0
22,110,3.667,camera_2,lost_track,1
24,120,4.0,camera_3,new_track,7
25,125,4.167,camera_1,new_track,1
25,125,4.167,camera_3,lost_track,4
25,125,4.167,camera_3,lost_track,5
29,145,4.833,camera_3,reacquired,4
29,145,4.833,camera_3,lost_track,3
31,155,5.167,camera_1,new_track,2
32,160,5.333,camera_3,reacquired,3
33,165,5.5,camera_1,new_track,3
35,175,5.833,camera_1,new_track,4
35,175,5.833,camera_1,lost_track,3
35,175,5.833,camera_3,lost_track,4
36,180,6.0,camera_2,new_track,3
39,195,6.5,camera_1,removed,0
43,215,7.167,camera_3,new_track,8
46,230,7.667,camera_1,lost_track,2
50,250,8.333,camera_2,removed,0
52,260,8.667,camera_2,removed,1
55,275,9.167,camera_3,removed,5
57,285,9.5,camera_7,new_track,3
59,295,9.833,camera_7,lost_track,1
65,325,10.833,camera_1,removed,3
65,325,10.833,camera_3,removed,4
67,335,11.167,camera_2,new_track,4
68,340,11.333,camera_1,new_track,5
69,345,11.5,camera_1,reacquired,2
69,345,11.5,camera_7,reacquired,1
69,345,11.5,camera_7,lost_track,3
70,350,11.667,camera_3,lost_track,7
71,355,11.833,camera_3,new_track,9
72,360,12.0,camera_3,lost_track,2
73,365,12.167,camera_1,new_track,6
75,375,12.5,camera_6,new_track,0
76,380,12.667,camera_7,lost_track,1
77,385,12.833,camera_6,new_track,1
80,400,13.333,camera_6,lost_track,1
82,410,13.667,camera_6,new_track,2
83,415,13.833,camera_1,lost_track,4
83,415,13.833,camera_7,lost_track,0
84,420,14.0,camera_6,new_track,3
91,455,15.167,camera_7,lost_track,2
92,460,15.333,camera_3,lost_track,3
93,465,15.5,camera_6,lost_track,3
94,470,15.667,camera_6,lost_track,0
94,470,15.667,camera_7,reacquired,2
95,475,15.833,camera_3,reacquired,3
96,480,16.0,camera_3,reacquired,7
96,480,16.0,camera_6,lost_track,2
97,485,16.167,camera_1,lost_track,1
99,495,16.5,camera_7,removed,3
100,500,16.667,camera_1,lost_track,2
100,500,16.667,camera_2,new_track,5
100,500,16.667,camera_3,lost_track,7
101,505,16.833,camera_3,reacquired,7
101,505,16.833,camera_5,new_track,0
102,510,17.0,camera_3,removed,2
106,530,17.667,camera_7,removed,1
107,535,17.833,camera_5,new_track,1
110,550,18.333,camera_6,removed,1
111,555,18.5,camera_1,new_track,7
111,555,18.5,camera_5,lost_track,0
112,560,18.667,camera_2,new_track,6
113,565,18.833,camera_1,reacquired,1
113,565,18.833,camera_1,removed,4
113,565,18.833,camera_7,removed,0
114,570,19.0,camera_3,lost_track,3
116,580,19.333,camera_2,new_track,7
116,580,19.333,camera_3,reacquired,3
116,580,19.333,camera_3,lost_track,7
118,590,19.667,camera_5,lost_track,1
119,595,19.833,camera_2,lost_track,4
119,595,19.833,camera_3,new_track,10
119,595,19.833,camera_3,lost_track,3
120,600,20.0,camera_3,reacquired,3
123,615,20.5,camera_6,removed,3
124,620,20.667,camera_1,new_track,8
124,620,20.667,camera_6,removed,0
125,625,20.833,camera_1,lost_track,7
125,625,20.833,camera_3,new_track,11
126,630,21.0,camera_6,new_track,4
126,630,21.0,camera_6,removed,2
126,630,21.0,camera_7,lost_track,2
127,635,21.167,camera_2,reacquired,4
127,635,21.167,camera_6,new_track,5
128,640,21.333,camera_3,lost_track,10
129,645,21.5,camera_3,new_track,12
129,645,21.5,camera_6,lost_track,5
130,650,21.667,camera_1,removed,2
134,670,22.333,camera_3,reacquired,10
136,680,22.667,camera_3,new_track,13
138,690,23.0,camera_3,lost_track,13
139,695,23.167,camera_1,new_track,9
139,695,23.167,camera_6,lost_track,4
141,705,23.5,camera_2,lost_track,5
141,705,23.5,camera_3,reacquired,13
141,705,23.5,camera_5,removed,0
143,715,23.833,camera_3,lost_track,9
145,725,24.167,camera_3,reacquired,9
145,725,24.167,camera_5,new_track,2
146,730,24.333,camera_3,removed,7
148,740,24.667,camera_5,removed,1
149,745,24.833,camera_3,lost_track,10
150,750,25.0,camera_3,lost_track,13
151,755,25.167,camera_3,reacquired,10
151,755,25.167,camera_3,lost_track,12
152,760,25.333,camera_1,lost_track,8
152,760,25.333,camera_3,reacquired,13
154,770,25.667,camera_1,new_track,10
154,770,25.667,camera_2,new_track,8
155,775,25.833,camera_1,removed,7
155,775,25.833,camera_5,lost_track,2
156,780,26.0,camera_7,removed,2
159,795,26.5,camera_6,removed,5
160,800,26.667,camera_3,lost_track,9
161,805,26.833,camera_3,reacquired,12
163,815,27.167,camera_2,new_track,9
163,815,27.167,camera_3,reacquired,9
164,820,27.333,camera_2,lost_track,9
164,820,27.333,camera_3,new_track,14
164,820,27.333,camera_3,lost_track,10
166,830,27.667,camera_3,lost_track,3
167,835,27.833,camera_1,lost_track,10
167,835,27.833,camera_3,reacquired,3
167,835,27.833,camera_3,lost_track,13
168,840,28.0,camera_1,reacquired,10
168,840,28.0,camera_3,lost_track,9
169,845,28.167,camera_3,new_track,15
169,845,28.167,camera_3,lost_track,1
169,845,28.167,camera_6,removed,4
170,850,28.333,camera_3,reacquired,13
171,855,28.5,camera_1,new_track,11
171,855,28.5,camera_2,removed,5
171,855,28.5,camera_3,reacquired,1
171,855,28.5,camera_3,lost_track,8
171,855,28.5,camera_3,lost_track,15
172,860,28.667,camera_2,new_track,10
173,865,28.833,camera_2,lost_track,10
173,865,28.833,camera_3,reacquired,8
173,865,28.833,camera_3,reacquired,9
174,870,29.0,camera_3,lost_track,0
176,880,29.333,camera_2,lost_track,3
176,880,29.333,camera_3,lost_track,13
177,885,29.5,camera_3,reacquired,13
178,890,29.667,camera_2,lost_track,7
179,895,29.833,camera_1,lost_track,10
179,895,29.833,camera_2,new_track,11
179,895,29.833,camera_3,reacquired,15
180,900,30.0,camera_1,reacquired,10
180,900,30.0,camera_3,lost_track,9
182,910,30.333,camera_1,removed,8
182,910,30.333,camera_3,lost_track,6
183,915,30.5,camera_3,reacquired,6
183,915,30.5,camera_3,lost_track,8
184,920,30.667,camera_3,lost_track,1
185,925,30.833,camera_2,reacquired,7
185,925,30.833,camera_5,removed,2
186,930,31.0,camera_1,new_track,12
186,930,31.0,camera_1,lost_track,5
186,930,31.0,camera_2,lost_track,2
186,930,31.0,camera_3,new_track,16
188,940,31.333,camera_3,reacquired,9
189,945,31.5,camera_1,lost_track,6
191,955,31.833,camera_3,lost_track,13
192,960,32.0,camera_3,reacquired,0
193,965,32.167,camera_1,new_track,13
194,970,32.333,camera_2,removed,9
194,970,32.333,camera_3,removed,10
200,1000,33.333,camera_3,reacquired,8
200,1000,33.333,camera_3,lost_track,14
203,1015,33.833,camera_2,removed,10
205,1025,34.167,camera_3,lost_track,8
206,1030,34.333,camera_2,removed,3
214,1070,35.667,camera_3,removed,1
216,1080,36.0,camera_1,removed,5
216,1080,36.0,camera_2,removed,2
219,1095,36.5,camera_1,removed,6
220,1100,36.667,camera_3,new_track,17
221,1105,36.833,camera_3,removed,13
222,1110,37.0,camera_1,lost_track,11
223,1115,37.167,camera_1,lost_track,10
224,1120,37.333,camera_1,reacquired,10
226,1130,37.667,camera_3,lost_track,16
227,1135,37.833,camera_1,reacquired,11
229,1145,38.167,camera_2,new_track,12
229,1145,38.167,camera_3,reacquired,16
230,1150,38.333,camera_3,removed,14
233,1165,38.833,camera_3,lost_track,17
235,1175,39.167,camera_3,removed,8
237,1185,39.5,camera_1,new_track,14
237,1185,39.5,camera_3,reacquired,17
243,1215,40.5,camera_1,new_track,15
243,1215,40.5,camera_3,lost_track,0
245,1225,40.833,camera_1,lost_track,9
245,1225,40.833,camera_1,lost_track,10
247,1235,41.167,camera_1,reacquired,9
249,1245,41.5,camera_3,new_track,18
250,1250,41.667,camera_1,new_track,16
251,1255,41.833,camera_3,lost_track,18
273,1365,45.5,camera_3,removed,0
275,1375,45.833,camera_1,removed,10
281,1405,46.833,camera_3,removed,18
289,1445,48.167,camera_3,lost_track,11
291,1455,48.5,camera_3,reacquired,11
294,1470,49.0,camera_1,new_track,17
302,1510,50.333,camera_1,lost_track,16
303,1515,50.5,camera_2,lost_track,12
305,1525,50.833,camera_1,lost_track,1
306,1530,51.0,camera_2,lost_track,4
307,1535,51.167,camera_1,reacquired,1
307,1535,51.167,camera_3,new_track,19
308,1540,51.333,camera_3,new_track,20
309,1545,51.5,camera_1,lost_track,17
315,1575,52.5,camera_1,new_track,18
315,1575,52.5,camera_1,lost_track,11
316,1580,52.667,camera_1,lost_track,1
316,1580,52.667,camera_1,lost_track,15
316,1580,52.667,camera_2,reacquired,4
317,1585,52.833,camera_1,reacquired,1
318,1590,53.0,camera_1,reacquired,11
318,1590,53.0,camera_1,reacquired,17
320,1600,53.333,camera_1,lost_track,13
322,1610,53.667,camera_1,reacquired,13
322,1610,53.667,camera_1,lost_track,9
323,1615,53.833,camera_1,lost_track,17
324,1620,54.0,camera_3,lost_track,19
327,1635,54.5,camera_3,new_track,21
329,1645,54.833,camera_3,lost_track,3
329,1645,54.833,camera_3,lost_track,9
330,1650,55.0,camera_3,reacquired,9
332,1660,55.333,camera_1,removed,16
332,1660,55.333,camera_3,lost_track,11
333,1665,55.5,camera_2,removed,12
334,1670,55.667,camera_3,reacquired,11
335,1675,55.833,camera_3,lost_track,11
337,1685,56.167,camera_3,reacquired,11
338,1690,56.333,camera_1,new_track,19
338,1690,56.333,camera_1,lost_track,12
338,1690,56.333,camera_3,new_track,22
338,1690,56.333,camera_3,reacquired,3
339,1695,56.5,camera_3,lost_track,11
341,1705,56.833,camera_1,new_track,20
341,1705,56.833,camera_3,lost_track,3
342,1710,57.0,camera_1,reacquired,12
342,1710,57.0,camera_3,reacquired,3
343,1715,57.167,camera_3,reacquired,11
343,1715,57.167,camera_3,lost_track,3
343,1715,57.167,camera_3,lost_track,22
344,1720,57.333,camera_3,lost_track,20
345,1725,57.5,camera_1,lost_track,1
345,1725,57.5,camera_3,reacquired,3
345,1725,57.5,camera_3,reacquired,20
345,1725,57.5,camera_3,reacquired,22
345,1725,57.5,camera_3,lost_track,11
346,1730,57.667,camera_1,removed,15
346,1730,57.667,camera_3,lost_track,3
347,1735,57.833,camera_1,lost_track,19
348,1740,58.0,camera_3,reacquired,3
349,1745,58.167,camera_1,reacquired,19
352,1760,58.667,camera_1,removed,9
353,1765,58.833,camera_1,removed,17
354,1770,59.0,camera_3,removed,19
356,1780,59.333,camera_3,lost_track,21
357,1785,59.5,camera_3,new_track,23
357,1785,59.5,camera_3,reacquired,11
361,1805,60.167,camera_3,reacquired,21
362,1810,60.333,camera_3,lost_track,21
363,1815,60.5,camera_1,lost_track,11
363,1815,60.5,camera_1,lost_track,12
363,1815,60.5,camera_3,lost_track,11
364,1820,60.667,camera_1,reacquired,12
375,1875,62.5,camera_1,removed,1
376,1880,62.667,camera_1,reacquired,11
379,1895,63.167,camera_3,reacquired,11
379,1895,63.167,camera_3,reacquired,21
380,1900,63.333,camera_3,lost_track,11
395,1975,65.833,camera_3,lost_track,21
